| Category     |         X |        Y |
| 10 _{\circ}C | 1151.59   | 67.0564  |
| 10 _{\circ}C | 1135.29   | 67.2615  |
| 10 _{\circ}C | 1079.58   | 65.8256  |
| 10 _{\circ}C | 1018.43   | 64.0821  |
| 10 _{\circ}C |  958.641  | 62.3385  |
| 10 _{\circ}C |  898.854  | 59.0265  |
| 10 _{\circ}C |  839.066  | 55.4286  |
| 10 _{\circ}C |  779.278  | 51.9365  |
| 10 _{\circ}C |  718.132  | 48.2872  |
| 10 _{\circ}C |  658.344  | 44.9026  |
| 10 _{\circ}C |  598.556  | 41.5179  |
| 10 _{\circ}C |  538.769  | 38.0308  |
| 10 _{\circ}C |  478.981  | 34.6462  |
| 10 _{\circ}C |  420.552  | 31.2615  |
| 10 _{\circ}C |  359.406  | 26.0729  |
| 10 _{\circ}C |  302.335  | 22.4271  |
| 10 _{\circ}C |  239.83   | 19.1022  |
| 10 _{\circ}C |  180.042  | 13.9422  |
| 10 _{\circ}C |  121.614  |  5.37668 |
| 10 _{\circ}C |   59.1083 |  1.86791 |
| 15 _{\circ}C |  737.155  | 67.0564  |
| 15 _{\circ}C |  720.849  | 67.2615  |
| 15 _{\circ}C |  659.703  | 63.8769  |
| 15 _{\circ}C |  601.274  | 60.5949  |
| 15 _{\circ}C |  540.127  | 55.3228  |
| 15 _{\circ}C |  481.699  | 49.8256  |
| 15 _{\circ}C |  420.552  | 45.0051  |
| 15 _{\circ}C |  362.123  | 39.7744  |
| 15 _{\circ}C |  302.335  | 34.6462  |
| 15 _{\circ}C |  241.189  | 29.5104  |
| 15 _{\circ}C |  180.042  | 20.6562  |
| 15 _{\circ}C |  122.972  | 12.1878  |
| 15 _{\circ}C |   60.4671 |  3.62229 |
| 20 _{\circ}C |  676.008  | 67.2615  |
| 20 _{\circ}C |  661.062  | 67.2615  |
| 20 _{\circ}C |  601.274  | 63.8769  |
| 20 _{\circ}C |  541.486  | 60.6974  |
| 20 _{\circ}C |  478.981  | 57.0159  |
| 20 _{\circ}C |  420.552  | 51.9365  |
| 20 _{\circ}C |  360.764  | 46.5436  |
| 20 _{\circ}C |  302.335  | 39.8769  |
| 20 _{\circ}C |  241.189  | 33.0051  |
| 20 _{\circ}C |  181.401  | 21.6979  |
| 20 _{\circ}C |  122.972  | 15.4902  |
| 25 _{\circ}C |  555.074  | 67.2615  |
| 25 _{\circ}C |  540.127  | 67.159   |
| 25 _{\circ}C |  549.639  | 67.159   |
| 25 _{\circ}C |  480.34   | 64.1846  |
| 25 _{\circ}C |  420.552  | 58.9206  |
| 25 _{\circ}C |  360.764  | 52.0423  |
| 25 _{\circ}C |  300.977  | 46.5436  |
| 25 _{\circ}C |  242.548  | 38.1333  |
| 25 _{\circ}C |  181.401  | 27.7396  |
| 25 _{\circ}C |  121.614  | 17.451   |
| 25 _{\circ}C |   61.8259 |  7.02786 |
| 30 _{\circ}C |  315.924  | 67.0564  |
| 30 _{\circ}C |  298.259  | 67.2615  |
| 30 _{\circ}C |  271.083  | 62.3385  |
| 30 _{\circ}C |  241.189  | 57.2275  |
| 30 _{\circ}C |  211.295  | 50.2434  |
| 30 _{\circ}C |  180.042  | 43.2615  |
| 30 _{\circ}C |  151.507  | 36.3897  |
| 30 _{\circ}C |  120.255  | 29.5104  |
| 30 _{\circ}C |   91.7197 | 24.4062  |
| 30 _{\circ}C |   60.4671 | 17.2446  |
| 30 _{\circ}C |   33.2909 |  8.57585 |
| 35 _{\circ}C |  121.614  | 67.159   |
| 35 _{\circ}C |  108.025  | 67.159   |
| 35 _{\circ}C |   90.3609 | 60.5949  |
| 35 _{\circ}C |   76.7728 | 50.1376  |
| 35 _{\circ}C |   61.8259 | 39.6718  |
| 35 _{\circ}C |   45.5202 | 31.159   |
| 35 _{\circ}C |   33.2909 | 20.8646  |
| 35 _{\circ}C |   15.6263 |  8.67905 |
