| Category                 |        X |        Y |
| [unnamed data series #0] | 0.366588 | 0.240128 |
| [unnamed data series #0] | 0.398896 | 0.247969 |
| [unnamed data series #0] | 0.455435 | 0.254383 |
| [unnamed data series #0] | 0.498848 | 0.259373 |
| [unnamed data series #0] | 0.508945 | 0.262937 |
| [unnamed data series #1] | 0.44231  | 0.294298 |
| [unnamed data series #1] | 0.457454 | 0.291447 |
| [unnamed data series #1] | 0.539233 | 0.309979 |
| [unnamed data series #1] | 0.592743 | 0.317106 |
| [unnamed data series #1] | 0.60082  | 0.318532 |
| [unnamed data series #1] | 0.612936 | 0.321383 |
| [unnamed data series #2] | 0.46856  | 0.309979 |
| [unnamed data series #2] | 0.481685 | 0.304989 |
| [unnamed data series #2] | 0.565988 | 0.322274 |
| [unnamed data series #2] | 0.616974 | 0.330649 |
| [unnamed data series #2] | 0.629847 | 0.335638 |
| [unnamed data series #3] | 0.534185 | 0.325659 |
| [unnamed data series #3] | 0.62808  | 0.345617 |
| [unnamed data series #3] | 0.676542 | 0.355595 |
| [unnamed data series #3] | 0.686638 | 0.364148 |
| [unnamed data series #4] | 0.610917 | 0.374483 |
| [unnamed data series #4] | 0.630604 | 0.381967 |
| [unnamed data series #4] | 0.719956 | 0.398361 |
| [unnamed data series #4] | 0.765389 | 0.404419 |
| [unnamed data series #4] | 0.779019 | 0.411903 |
| [unnamed data series #4] | 0.773466 | 0.412259 |
| [unnamed data series #5] | 0.640196 | 0.39052  |
| [unnamed data series #5] | 0.662407 | 0.401924 |
| [unnamed data series #5] | 0.745196 | 0.417605 |
| [unnamed data series #5] | 0.785581 | 0.425445 |
| [unnamed data series #5] | 0.796687 | 0.428297 |
| [unnamed data series #6] | 0.680581 | 0.40335  |
| [unnamed data series #6] | 0.70986  | 0.404775 |
| [unnamed data series #6] | 0.784572 | 0.429722 |
| [unnamed data series #6] | 0.821928 | 0.435424 |
| [unnamed data series #6] | 0.834043 | 0.441839 |
| [unnamed data series #7] | 0.745196 | 0.442552 |
| [unnamed data series #7] | 0.78861  | 0.455381 |
| [unnamed data series #7] | 0.853226 | 0.466785 |
| [unnamed data series #7] | 0.882505 | 0.475339 |
| [unnamed data series #7] | 0.890582 | 0.473913 |
| [unnamed data series #8] | 0.893611 | 0.481041 |
| [unnamed data series #8] | 0.900678 | 0.483179 |
| [unnamed data series #8] | 0.86938  | 0.473913 |
| [unnamed data series #8] | 0.879476 | 0.470349 |
| [unnamed data series #8] | 0.805774 | 0.461083 |
| [unnamed data series #8] | 0.769427 | 0.448254 |
