| Category   |       X |       Y |
| 0          | 29.9741 | 73.8779 |
| 0          | 30.9373 | 74.1202 |
| 0          | 31.8072 | 74.4263 |
| 0          | 32.8636 | 74.5028 |
| 0          | 33.9199 | 74.7069 |
| 0          | 35.0074 | 74.6941 |
| 0          | 36.1259 | 74.7196 |
| 0          | 36.9337 | 74.7069 |
| 0          | 38.0211 | 74.5793 |
| 0          | 38.9532 | 74.4136 |
| 0          | 39.9785 | 74.184  |
| 0          | 40.9727 | 74.133  |
| 0          | 41.967  | 73.9162 |
| 0          | 43.0233 | 73.5974 |
| 0          | 43.9554 | 73.3041 |
| 0          | 45.0429 | 73.0873 |
| 0          | 45.8817 | 72.8194 |
| 0          | 47.0313 | 72.5899 |
| 0          | 47.8702 | 72.5134 |
| 0          | 48.9576 | 72.3986 |
| 0          | 49.9829 | 72.4114 |
| 0          | 50.9461 | 72.3986 |
| 0          | 51.8782 | 72.5516 |
| 0          | 52.9345 | 72.7302 |
| 0          | 53.8666 | 73.0362 |
| 0          | 54.923  | 73.3806 |
| 0          | 55.9483 | 73.7249 |
| 0          | 56.9425 | 74.1202 |
| 0          | 57.9367 | 74.4773 |
| 0          | 58.962  | 75.0129 |
| 0          | 60.1116 | 75.5868 |
| 0          | 61.0126 | 76.0969 |
| 0          | 62.0068 | 76.5943 |
| 0          | 62.9855 | 77.1937 |
| 0          | 63.9487 | 77.6655 |
| 0          | 65.0361 | 78.1884 |
| 0          | 66.0614 | 78.7878 |
| 0          | 67.0556 | 79.1449 |
| 0          | 67.9567 | 79.5657 |
| 0          | 69.0441 | 80.0503 |
| 0          | 69.9708 | 80.5143 |
| 0          | 70.9471 | 80.7996 |
| 0          | 71.9848 | 81.2124 |
| 0          | 72.9314 | 81.5979 |
| 0          | 73.9764 | 81.8995 |
| 0          | 74.9085 | 82.1067 |
| 0          | 75.961  | 82.2834 |
| 0          | 76.9668 | 82.585  |
| 0          | 77.9378 | 82.7125 |
| 0          | 78.9475 | 83.0125 |
| 0          | 79.7942 | 83.2003 |
| 0.5%       | 29.9896 | 73.5464 |
| 0.5%       | 30.8596 | 73.5591 |
| 0.5%       | 31.7917 | 73.5081 |
| 0.5%       | 32.817  | 73.2913 |
| 0.5%       | 34.0598 | 73.0618 |
| 0.5%       | 34.9918 | 72.8067 |
| 0.5%       | 35.9239 | 72.5134 |
| 0.5%       | 36.8871 | 72.2711 |
| 0.5%       | 38.0367 | 71.9523 |
| 0.5%       | 39.0309 | 71.6079 |
| 0.5%       | 39.994  | 71.3911 |
| 0.5%       | 40.9572 | 71.2381 |
| 0.5%       | 41.9514 | 71.1743 |
| 0.5%       | 42.9767 | 71.1233 |
| 0.5%       | 44.0642 | 71.0213 |
| 0.5%       | 45.0273 | 71.0851 |
| 0.5%       | 45.9905 | 71.2253 |
| 0.5%       | 46.92   | 71.3435 |
| 0.5%       | 47.9815 | 71.6304 |
| 0.5%       | 48.9256 | 71.7317 |
| 0.5%       | 49.9454 | 72.0179 |
| 0.5%       | 51.0237 | 72.2073 |
| 0.5%       | 51.9869 | 72.5134 |
| 0.5%       | 53.0743 | 72.9342 |
| 0.5%       | 53.9132 | 73.1765 |
| 0.5%       | 55.0317 | 73.4954 |
| 0.5%       | 55.9949 | 73.7887 |
| 0.5%       | 56.9891 | 73.98   |
| 0.5%       | 57.9833 | 74.3753 |
| 0.5%       | 59.0397 | 74.6941 |
| 0.5%       | 60.0032 | 74.9332 |
| 0.5%       | 61.0209 | 75.2924 |
| 0.5%       | 61.9602 | 75.5103 |
| 0.5%       | 62.9855 | 75.7909 |
| 0.5%       | 64.0108 | 76.0204 |
| 0.5%       | 64.9118 | 76.301  |
| 0.5%       | 65.9371 | 76.5815 |
| 0.5%       | 66.9624 | 76.6708 |
| 0.5%       | 67.9877 | 76.8749 |
| 0.5%       | 68.8266 | 77.0662 |
| 0.5%       | 69.9762 | 77.3085 |
| 0.5%       | 70.9704 | 77.5635 |
| 0.5%       | 71.9646 | 77.6783 |
| 0.5%       | 72.9925 | 77.9173 |
| 0.5%       | 73.9277 | 78.118  |
| 0.5%       | 74.9614 | 78.1184 |
| 0.5%       | 75.9342 | 78.3047 |
| 0.5%       | 76.9668 | 78.5207 |
| 0.5%       | 77.9455 | 78.7066 |
| 0.5%       | 78.9611 | 78.7105 |
| 0.5%       | 79.7631 | 78.8771 |
| 1.0%       | 29.9586 | 73.7504 |
| 1.0%       | 30.8285 | 73.8142 |
| 1.0%       | 31.8849 | 73.9289 |
| 1.0%       | 32.8791 | 73.9417 |
| 1.0%       | 33.9976 | 73.8907 |
| 1.0%       | 35.0229 | 73.6866 |
| 1.0%       | 36.0171 | 73.5719 |
| 1.0%       | 37.0424 | 73.3806 |
| 1.0%       | 37.9745 | 73.2658 |
| 1.0%       | 39.062  | 73.1128 |
| 1.0%       | 40.0251 | 72.8705 |
| 1.0%       | 41.0504 | 72.7939 |
| 1.0%       | 41.9825 | 72.7684 |
| 1.0%       | 43.0078 | 72.7047 |
| 1.0%       | 44.0331 | 72.7174 |
| 1.0%       | 44.9652 | 72.7302 |
| 1.0%       | 46.0837 | 72.7939 |
| 1.0%       | 46.9847 | 72.947  |
| 1.0%       | 47.9789 | 72.998  |
| 1.0%       | 48.911  | 73.1893 |
| 1.0%       | 50.0295 | 73.3806 |
| 1.0%       | 50.9799 | 73.6051 |
| 1.0%       | 51.9911 | 73.8011 |
| 1.0%       | 52.9739 | 73.9917 |
| 1.0%       | 53.9877 | 74.2093 |
| 1.0%       | 55.0317 | 74.3753 |
| 1.0%       | 56.0259 | 74.7069 |
| 1.0%       | 57.0202 | 74.8982 |
| 1.0%       | 57.9833 | 74.9874 |
| 1.0%       | 79.9184 | 77.7548 |
| 1.0%       | 79.0485 | 77.8313 |
| 1.0%       | 77.9921 | 77.8186 |
| 1.0%       | 77.1222 | 77.7931 |
| 1.0%       | 76.0037 | 77.8186 |
| 1.0%       | 75.1027 | 77.5635 |
| 1.0%       | 74.0463 | 77.487  |
| 1.0%       | 73.021  | 77.4232 |
| 1.0%       | 71.9957 | 77.4232 |
| 1.0%       | 71.0325 | 77.1937 |
| 1.0%       | 70.0383 | 77.0789 |
| 1.0%       | 68.9509 | 76.9514 |
| 1.0%       | 68.0188 | 76.8621 |
| 1.0%       | 66.9624 | 76.6708 |
| 1.0%       | 65.9993 | 76.6071 |
| 1.0%       | 65.005  | 76.2755 |
| 1.0%       | 64.0108 | 76.2117 |
| 1.0%       | 62.9855 | 76.0842 |
| 1.0%       | 62.0224 | 75.9056 |
| 1.0%       | 60.9971 | 75.6761 |
| 1.0%       | 60.0339 | 75.4848 |
| 1.0%       | 58.9776 | 75.2552 |
| 1.5%       | 29.9896 | 73.6101 |
| 1.5%       | 30.8596 | 73.6994 |
| 1.5%       | 31.947  | 73.7887 |
| 1.5%       | 32.9102 | 73.7887 |
| 1.5%       | 33.9976 | 73.7759 |
| 1.5%       | 35.0229 | 73.6484 |
| 1.5%       | 35.9861 | 73.5719 |
| 1.5%       | 37.0424 | 73.3806 |
| 1.5%       | 38.0056 | 73.2786 |
| 1.5%       | 38.9998 | 73.1    |
| 1.5%       | 39.963  | 72.9725 |
| 1.5%       | 41.0193 | 72.8705 |
| 1.5%       | 41.9825 | 72.7939 |
| 1.5%       | 43.0078 | 72.6919 |
| 1.5%       | 43.9088 | 72.6792 |
| 1.5%       | 45.0895 | 72.7047 |
| 1.5%       | 46.1148 | 72.6919 |
| 1.5%       | 47.0779 | 72.8194 |
| 1.5%       | 48.0721 | 72.7812 |
| 1.5%       | 48.9732 | 72.8705 |
| 1.5%       | 50.0295 | 72.9725 |
| 1.5%       | 50.8995 | 73.0745 |
| 1.5%       | 51.9869 | 73.151  |
| 1.5%       | 52.9501 | 73.1893 |
| 1.5%       | 54.0064 | 73.2658 |
| 1.5%       | 55.0317 | 73.3806 |
| 1.5%       | 55.9949 | 73.4571 |
| 1.5%       | 56.958  | 73.4826 |
| 1.5%       | 57.8901 | 73.5209 |
| 1.5%       | 59.0086 | 73.4954 |
| 1.5%       | 60.0339 | 73.4954 |
| 1.5%       | 60.966  | 73.5081 |
| 1.5%       | 62.0534 | 73.4826 |
| 1.5%       | 79.9184 | 71.812  |
| 1.5%       | 79.0174 | 72.067  |
| 1.5%       | 77.9921 | 72.1818 |
| 1.5%       | 76.9668 | 72.4114 |
| 1.5%       | 75.9415 | 72.4114 |
| 1.5%       | 75.0405 | 72.6664 |
| 1.5%       | 74.0463 | 72.6537 |
| 1.5%       | 73.0831 | 72.7812 |
| 1.5%       | 72.0578 | 72.9215 |
| 1.5%       | 71.1568 | 72.9215 |
| 1.5%       | 69.883  | 72.998  |
| 1.5%       | 69.013  | 73.1    |
| 1.5%       | 68.0809 | 73.1128 |
| 1.5%       | 66.9624 | 73.1638 |
| 1.5%       | 66.1546 | 73.2786 |
| 1.5%       | 65.0361 | 73.3168 |
| 1.5%       | 64.0108 | 73.4316 |
| 1.5%       | 63.0477 | 73.3933 |
| 2.0%       | 29.8654 | 72.7302 |
| 2.0%       | 30.7353 | 72.7812 |
| 2.0%       | 31.8227 | 72.896  |
| 2.0%       | 33.0655 | 72.8067 |
| 2.0%       | 33.9665 | 72.5516 |
| 2.0%       | 35.0851 | 72.4496 |
| 2.0%       | 35.9861 | 72.2711 |
| 2.0%       | 36.9803 | 72.1053 |
| 2.0%       | 38.0988 | 71.7737 |
| 2.0%       | 38.9998 | 71.5952 |
| 2.0%       | 40.1183 | 71.3529 |
| 2.0%       | 41.0504 | 71.1488 |
