| Category   |          X |         Y |
| Cd         | 0.00848893 | 0.0418834 |
| Cd         | 0.0172026  | 0.0414758 |
| Cd         | 0.0256743  | 0.0409323 |
| Cd         | 0.0351141  | 0.0403436 |
| Cd         | 0.0435858  | 0.0395283 |
| Cd         | 0.052009   | 0.0386044 |
| Cd         | 0.0604806  | 0.0375809 |
| Cd         | 0.0693396  | 0.036503  |
| Cd         | 0.0781985  | 0.0353164 |
| Cd         | 0.0864281  | 0.0341841 |
| Cd         | 0.0953354  | 0.0330609 |
| Cd         | 0.104098   | 0.0319287 |
| Cd         | 0.112908   | 0.0307783 |
| Cd         | 0.121234   | 0.0297186 |
| Cd         | 0.129754   | 0.0284776 |
| Ag         | 0.010529   | 0.0424903 |
| Ag         | 0.0209855  | 0.042599  |
| Ag         | 0.0315871  | 0.0423544 |
| Ag         | 0.0420436  | 0.0418381 |
| Ag         | 0.0525     | 0.0411588 |
| Ag         | 0.062666   | 0.0402077 |
| Ag         | 0.0734129  | 0.0390936 |
| Ag         | 0.0837241  | 0.0378979 |
| Ag         | 0.094471   | 0.0365664 |
| Ag         | 0.104927   | 0.0351533 |
| Ag         | 0.115239   | 0.0338218 |
| Ag         | 0.12584    | 0.0323816 |
| Ag         | 0.136442   | 0.0310229 |
| Ag         | 0.146898   | 0.0295827 |
| Ag         | 0.1575     | 0.0283327 |
| Pd         | 0.0117324  | 0.0451805 |
| Pd         | 0.0234959  | 0.0449359 |
| Pd         | 0.035695   | 0.0442294 |
| Pd         | 0.047749   | 0.0442566 |
| Pd         | 0.0599481  | 0.0438762 |
| Pd         | 0.0715664  | 0.0431968 |
| Pd         | 0.084056   | 0.0423273 |
| Pd         | 0.0958195  | 0.0411588 |
| Pd         | 0.107728   | 0.0398816 |
| Pd         | 0.120508   | 0.0384957 |
| Pd         | 0.131836   | 0.0369468 |
| Pd         | 0.14389    | 0.0355066 |
| Pd         | 0.155799   | 0.0340664 |
| Pd         | 0.167853   | 0.032599  |
| Pd         | 0.180197   | 0.0311044 |
