| Category   |          X |       Y |
| PS         | 30.0351    | 316.567 |
| PS         | 25.0877    | 380.949 |
| PS         | 20.0702    | 414.711 |
| PS         | 15.1228    | 451.613 |
| PS         | 10.1053    | 457.894 |
| PS         |  5.05263   | 418.637 |
| PS         |  0.0701754 | 397.438 |
| P4VP       |  0.038265  | 493.177 |
| P4VP       |  5.02397   | 493.256 |
| P4VP       | 10.0175    | 478.112 |
| P4VP       | 15.0175    | 446.902 |
| P4VP       | 19.9649    | 416.281 |
| P4VP       | 24.9825    | 385.66  |
| P4VP       | 29.9886    | 358.465 |
| PI         | 29.9892    | 427.249 |
| PI         | 24.9953    | 436.587 |
| PI         | 20.0061    | 452.006 |
| PI         | 15.0143    | 477.638 |
| PI         | 10.0351    | 500.293 |
| PI         |  5.02616   | 530.724 |
| PI         |  0.0361197 | 565.051 |
| PMMA       | 30.0351    | 333.055 |
| PMMA       | 25.0526    | 340.906 |
| PMMA       | 20.0702    | 356.61  |
| PMMA       | 15.0877    | 375.453 |
| PMMA       | 10.0702    | 494.011 |
| PMMA       |  5.05263   | 586.66  |
| PMMA       |  0.0350877 | 806.502 |
