| Category   |         X |        Y |
| 283 K      | 0.229552  | 95.069   |
| 283 K      | 0.194958  | 74.0302  |
| 283 K      | 0.175114  | 63.9053  |
| 283 K      | 0.141593  | 50.2301  |
| 283 K      | 0.146956  | 42.0776  |
| 283 K      | 0.117726  | 21.1703  |
| 283 K      | 0.100831  | 26.2985  |
| 283 K      | 0.0876911 |  8.94149 |
| 298 K      | 0.0788415 |  5.9336  |
| 298 K      | 0.0810539 | 11.9494  |
| 298 K      | 0.0911102 | 21.121   |
| 298 K      | 0.107804  | 29.1091  |
| 298 K      | 0.122687  | 44.0007  |
| 298 K      | 0.166331  | 62.048   |
| 298 K      | 0.183025  | 74.9671  |
| 298 K      | 0.206758  | 77.9257  |
| 313 K      | 0.0746581 | 10.2663  |
| 313 K      | 0.0777152 | 17.3669  |
| 313 K      | 0.10185   | 27.071   |
| 313 K      | 0.113596  | 39.2998  |
| 313 K      | 0.168785  | 62.2584  |
| 313 K      | 0.176508  | 72.1992  |
| 313 K      | 0.21963   | 80.9566  |
| 328 K      | 0.0767498 |  9.15187 |
| 328 K      | 0.0809332 | 16.2525  |
| 328 K      | 0.112792  | 28.0868  |
| 328 K      | 0.112792  | 28.0868  |
| 328 K      | 0.106838  | 35.1874  |
| 328 K      | 0.131456  | 47.0217  |
| 328 K      | 0.161545  | 67.0611  |
| 328 K      | 0.176669  | 66.9034  |
