| Category   |           X |         Y |
| 316L-0h    |  0.445243   | 0.535412  |
| 316L-0h    |  0.397709   | 0.512216  |
| 316L-0h    |  0.348345   | 0.474258  |
| 316L-0h    |  0.298982   | 0.418376  |
| 316L-0h    |  0.247791   | 0.362494  |
| 316L-0h    |  0.198428   | 0.295014  |
| 316L-0h    |  0.152721   | 0.24335   |
| 316L-0h    |  0.0997014  | 0.201175  |
| 316L-0h    |  0.04851    | 0.170598  |
| 316L-0h    | -0.00268146 | 0.150565  |
| 316L-0h    | -0.0520446  | 0.140021  |
| 316L-0h    | -0.101408   | 0.136858  |
| 316L-0h    | -0.150771   | 0.131586  |
| 316L-0h    | -0.198306   | 0.140021  |
| 316L-0h    | -0.249497   | 0.147402  |
| 316L-0h    | -0.300689   | 0.160054  |
| 316L-0h    | -0.35188    | 0.180087  |
| 316L-0h    | -0.395758   | 0.202229  |
| 316L-0h    | -0.44695    | 0.230697  |
| 316L-0h    | -0.494485   | 0.261274  |
| 316L-0h    | -0.549333   | 0.297123  |
| 316L-0h    | -0.600524   | 0.329809  |
| 316L-0h    | -0.651716   | 0.360386  |
| 316L-0h    | -0.701079   | 0.366712  |
| 316L-0h    | -0.748614   | 0.347733  |
| 316L-0h    | -0.799805   | 0.320319  |
| 316L-0h    | -0.849168   | 0.265492  |
| 316L-0h    | -0.896703   | 0.213827  |
| 316L-0h    | -0.947894   | 0.190631  |
| 316L-0h    | -1.00091    | 0.168489  |
| 316L-1h    |  0.4489     | 0.548064  |
| 316L-1h    |  0.39588    | 0.524868  |
| 316L-1h    |  0.348345   | 0.482693  |
| 316L-1h    |  0.295326   | 0.421539  |
| 316L-1h    |  0.249619   | 0.355114  |
| 316L-1h    |  0.198428   | 0.284471  |
| 316L-1h    |  0.147236   | 0.223317  |
| 316L-1h    |  0.0978731  | 0.179033  |
| 316L-1h    |  0.0503382  | 0.14951   |
| 316L-1h    | -0.00268146 | 0.130532  |
| 316L-1h    | -0.0557011  | 0.124205  |
| 316L-1h    | -0.0995795  | 0.122097  |
| 316L-1h    | -0.150771   | 0.122097  |
| 316L-1h    | -0.203791   | 0.129477  |
| 316L-1h    | -0.251325   | 0.138967  |
| 316L-1h    | -0.302517   | 0.155837  |
| 316L-1h    | -0.35188    | 0.173761  |
| 316L-1h    | -0.397587   | 0.198012  |
| 316L-1h    | -0.448778   | 0.227534  |
| 316L-1h    | -0.498141   | 0.263383  |
| 316L-1h    | -0.551161   | 0.301341  |
| 316L-1h    | -0.600524   | 0.342461  |
| 316L-1h    | -0.649887   | 0.381473  |
| 316L-1h    | -0.702907   | 0.406778  |
| 316L-1h    | -0.754098   | 0.397289  |
| 316L-1h    | -0.80529    | 0.367766  |
| 316L-1h    | -0.849168   | 0.282362  |
| 316L-1h    | -0.902188   | 0.216991  |
| 316L-1h    | -0.949723   | 0.195903  |
| 316L-1h    | -1.00091    | 0.188522  |
| 316L-5h    |  0.447072   | 0.51327   |
| 316L-5h    |  0.397709   | 0.501672  |
| 316L-5h    |  0.346517   | 0.470041  |
| 316L-5h    |  0.298982   | 0.429974  |
| 316L-5h    |  0.249619   | 0.37831   |
| 316L-5h    |  0.194771   | 0.316102  |
| 316L-5h    |  0.149065   | 0.254948  |
| 316L-5h    |  0.0978731  | 0.201175  |
