| Category   |         X |        Y |
| 127 nm     |   2.24796 | 41.2438  |
| 127 nm     |   3.80424 | 40.8096  |
| 127 nm     |   5.44861 | 40.8096  |
| 127 nm     |   7.09299 | 30.7508  |
| 127 nm     |   8.2969  | 40.7372  |
| 127 nm     |  20.571   | 40.5201  |
| 127 nm     |  37.8956  | 39.7965  |
| 127 nm     |  48.4666  | 39.7965  |
| 127 nm     |  73.7194  | 34.0796  |
| 127 nm     |  83.1158  | 31.6915  |
| 127 nm     |  92.2186  | 27.8562  |
| 127 nm     | 101.028   | 16.3501  |
| 127 nm     | 115.416   | 11.5016  |
| 127 nm     | 124.225   | 10.1266  |
| 127 nm     | 133.034   |  6.07417 |
| 150 nm     |   2.20182 | 26.9245  |
| 150 nm     |   3.78746 | 30.6694  |
| 150 nm     |   5.37311 | 31.3207  |
| 150 nm     |   7.15696 | 31.3749  |
| 150 nm     |   8.32417 | 32.1348  |
| 150 nm     |   8.69856 | 31.7006  |
| 150 nm     |   9.55745 | 31.3749  |
| 150 nm     |  20.7702  | 30.995   |
| 150 nm     |  39.7099  | 30.995   |
| 150 nm     |  63.7148  | 30.6151  |
| 150 nm     |  83.0948  | 29.9638  |
| 150 nm     | 101.154   | 24.2108  |
| 150 nm     | 116.129   | 14.2786  |
| 150 nm     | 124.718   | 12.6504  |
| 150 nm     | 130.664   |  9.88241 |
| 150 nm     | 147.716   | 11.6192  |
| 150 nm     | 156.525   |  9.93668 |
| 177 nm     |   2.378   | 47.9557  |
| 177 nm     |   3.98567 | 46.436   |
| 177 nm     |   5.52727 | 44.8621  |
| 177 nm     |   7.26707 | 43.071   |
| 177 nm     |   8.43428 | 43.0167  |
| 177 nm     |   8.94081 | 42.2026  |
| 177 nm     |   9.64554 | 34.4957  |
| 177 nm     |   9.38126 | 20.0588  |
| 177 nm     |  12.1813  | 20.7644  |
| 177 nm     |  21.4309  | 14.6314  |
| 177 nm     |  30.6805  | 10.9408  |
| 177 nm     |  39.7099  |  8.87834 |
| 177 nm     |  50.2808  |  7.35866 |
| 177 nm     |  58.4293  |  6.92447 |
| 177 nm     |  64.8159  |  6.436   |
| 177 nm     |  76.0475  |  6.54455 |
| 177 nm     |  84.6364  |  6.59882 |
| 190 nm     |   2.20392 | 21.0791  |
| 190 nm     |   3.77488 | 18.7635  |
| 190 nm     |   4.39152 | 17.9674  |
| 190 nm     |   5.3752  | 16.3392  |
| 190 nm     |   5.77162 | 13.9512  |
| 190 nm     |   7.10767 | 12.5762  |
| 190 nm     |   7.82708 |  9.82632 |
| 190 nm     |   8.64927 |  8.45138 |
| 190 nm     |   9.17781 |  8.08955 |
| 190 nm     |   9.48613 |  7.83627 |
| 190 nm     |  10.8809  |  6.71461 |
