|   title |   [unnamed data series #0] |
|       1 |                   0.206794 |
|       2 |                   0.207366 |
|       3 |                   0.193626 |
|       4 |                   0.197061 |
|       5 |                   0.186183 |
|       6 |                   0.226546 |
|       7 |                   0.221107 |
|       8 |                   0.204504 |
|       9 |                   0.202214 |
|      10 |                   0.182748 |
|      11 |                   0.17874  |
|      12 |                   0.185038 |
|      13 |                   0.169008 |
|      14 |                   0.198779 |
|      15 |                   0.169008 |
|      16 |                   0.185038 |
|      17 |                   0.178168 |
|      18 |                   0.184466 |
|      19 |                   0.155267 |
|      20 |                   0.170725 |
|      21 |                   0.179885 |
|      22 |                   0.17874  |
|      23 |                   0.145821 |
|      24 |                   0.187901 |
|      25 |                   0.16729  |
|      26 |                   0.17187  |
|      27 |                   0.15355  |
|      28 |                   0.160992 |
|      29 |                   0.157557 |
