|   title |   [unnamed data series #0] |
|     100 |                    45.5099 |
|      90 |                    91.172  |
|      80 |                   145.967  |
|      70 |                   167.275  |
|      60 |                   209.893  |
|      50 |                   225.114  |
|      40 |                   243.379  |
|      30 |                   273.82   |
|      20 |                   322.527  |
|      10 |                   340.791  |
|       8 |                   371.233  |
|       6 |                   356.012  |
|       4 |                   407.763  |
|       2 |                   419.939  |
|       0 |                   416.895  |
|     100 |                   605.632  |
|      90 |                   575.19   |
|      80 |                   550.837  |
|      70 |                   529.528  |
|      60 |                   541.705  |
|      50 |                   471.689  |
|      40 |                   410.807  |
|      30 |                   374.277  |
|      20 |                   325.571  |
|      10 |                   219.026  |
|       8 |                   228.158  |
|       6 |                   200.761  |
|       4 |                   203.805  |
|       2 |                   185.105  |
|       0 |                   130.746  |
