| title   |   [unnamed data series #0] |
| 1       |                  4.06254   |
| 2       |                  3.01276   |
| 3       |                  4.02867   |
| 4       |                  2.06457   |
| 5       |                  3.01276   |
| 6       |                  0.980923  |
| 7       |                  4.02867   |
| 8       |                  2.06457   |
| 9       |                  8.02461   |
| 10      |                  3.01276   |
| 11      |                  4.02867   |
| 12      |                  4.02867   |
| 13      |                  4.02867   |
| 14      |                  3.02404   |
| 15      |                  3.00147   |
| 16      |                  3.02404   |
| 17      |                  4.02867   |
| 18      |                  9.00666   |
| 19      |                  3.01276   |
| 20      |                  2.06457   |
| X       |                  3.01276   |
| Y       |                  0.0214471 |
