|   title |   [unnamed data series #0] |
|       1 |                 168.51     |
|       2 |                  30.8658   |
|       3 |                  20.1402   |
|       4 |                  12.9898   |
|       5 |                   3.60498  |
|       6 |                   3.15808  |
|       7 |                   4.94567  |
|       8 |                   2.26428  |
|      10 |                   0.923589 |
|      12 |                   0.923589 |
|      12 |                   0.923589 |
|      14 |                   0.923589 |
|      15 |                   0.923589 |
|      15 |                   0.923589 |
|      16 |                   0.923589 |
|      28 |                   0.923589 |
|      36 |                   0.923589 |
|      38 |                   0.923589 |
|      53 |                   0.923589 |
|      61 |                   0.923589 |
|      65 |                   0.923589 |
