| Category   |             X |         Y |
| 20% RH     |   0.348432    | 0.0168882 |
| 20% RH     |   1.0453      | 0.0190059 |
| 20% RH     |   1.74216     | 0.0207706 |
| 20% RH     |   2.43902     | 0.0214765 |
| 20% RH     |   3.83275     | 0.0225353 |
| 20% RH     |   3.83275     | 0.0235941 |
| 20% RH     |   3.13589     | 0.0228882 |
| 20% RH     |   5.22648     | 0.0257118 |
| 20% RH     |   7.31707     | 0.0278294 |
| 20% RH     |  10.1045      | 0.0299471 |
| 20% RH     |  12.892       | 0.0317118 |
| 20% RH     |  13.9373      | 0.0324176 |
| 20% RH     |  16.3763      | 0.0341824 |
| 20% RH     |  18.8153      | 0.0363    |
| 20% RH     |  20.5575      | 0.0380647 |
| 20% RH     |  22.9965      | 0.0394765 |
| 20% RH     |  24.3902      | 0.0405353 |
| 20% RH     |  27.5261      | 0.0412412 |
| 20% RH     |  29.2683      | 0.0419471 |
| 20% RH     |  30.662       | 0.0437118 |
| 20% RH     |  33.101       | 0.0458294 |
| 20% RH     |  36.9338      | 0.0461824 |
| 20% RH     |  38.676       | 0.0479471 |
| 20% RH     |  43.554       | 0.0504176 |
| 20% RH     |  47.7352      | 0.0518294 |
| 20% RH     |  49.8258      | 0.0528882 |
| 20% RH     |  52.6132      | 0.0543    |
| 20% RH     |  58.885       | 0.0560647 |
| 20% RH     |  62.7178      | 0.0588882 |
| 20% RH     |  64.4599      | 0.0581824 |
| 20% RH     |  70.7317      | 0.0610059 |
| 20% RH     |  72.1254      | 0.0613588 |
| 20% RH     |  79.0941      | 0.0631235 |
| 20% RH     |  83.2753      | 0.0645353 |
| 20% RH     |  88.1533      | 0.0648882 |
| 20% RH     |  91.2021      | 0.0665647 |
| 20% RH     |  94.4251      | 0.0673588 |
| 20% RH     |  98.6063      | 0.0682412 |
| 20% RH     | 103.397       | 0.0686824 |
| 20% RH     | 108.362       | 0.0701824 |
| 20% RH     | 112.892       | 0.0719471 |
| 20% RH     | 118.118       | 0.0723    |
| 20% RH     | 125.087       | 0.0733588 |
| 20% RH     | 131.62        | 0.0752118 |
| 20% RH     | 139.199       | 0.0758294 |
| 20% RH     | 145.645       | 0.0775941 |
| 20% RH     | 152.613       | 0.0779471 |
| 20% RH     | 160.976       | 0.0797118 |
| 20% RH     | 166.202       | 0.0800647 |
| 20% RH     | 173.171       | 0.0814765 |
| 20% RH     | 179.443       | 0.0814765 |
| 20% RH     | 187.805       | 0.0835941 |
| 20% RH     | 193.38        | 0.0835941 |
| 20% RH     | 200.348       | 0.0843    |
| 20% RH     | 205.923       | 0.0846529 |
| 20% RH     | 212.021       | 0.0846529 |
| 20% RH     | 218.467       | 0.0857118 |
| 20% RH     | 224.042       | 0.0862412 |
| 20% RH     | 230.662       | 0.0871235 |
| 20% RH     | 236.934       | 0.0870353 |
| 20% RH     | 244.251       | 0.0878294 |
| 20% RH     | 250.871       | 0.0885353 |
| 20% RH     | 256.794       | 0.0885353 |
| 20% RH     | 263.066       | 0.0888882 |
| 20% RH     | 268.641       | 0.0895941 |
| 20% RH     | 274.913       | 0.0895941 |
| 20% RH     | 282.491       | 0.0895059 |
| 20% RH     | 289.199       | 0.0906529 |
| 20% RH     | 295.122       | 0.0906529 |
| 20% RH     | 299.303       | 0.0906529 |
| 40% RH     | 299.303       | 0.128418  |
| 40% RH     | 295.122       | 0.128771  |
| 40% RH     | 288.502       | 0.128771  |
| 40% RH     | 281.533       | 0.129476  |
| 40% RH     | 274.913       | 0.128418  |
| 40% RH     | 268.641       | 0.128418  |
| 40% RH     | 263.066       | 0.128771  |
| 40% RH     | 257.491       | 0.128065  |
| 40% RH     | 250.871       | 0.128065  |
| 40% RH     | 243.554       | 0.128065  |
| 40% RH     | 236.934       | 0.127359  |
| 40% RH     | 231.01        | 0.127359  |
| 40% RH     | 223.693       | 0.126653  |
| 40% RH     | 217.073       | 0.1263    |
| 40% RH     | 211.498       | 0.126653  |
| 40% RH     | 204.878       | 0.125947  |
| 40% RH     | 200           | 0.125594  |
| 40% RH     | 194.425       | 0.125241  |
| 40% RH     | 188.153       | 0.124535  |
| 40% RH     | 180.139       | 0.123124  |
| 40% RH     | 172.125       | 0.122771  |
| 40% RH     | 166.899       | 0.122771  |
| 40% RH     | 161.324       | 0.121359  |
| 40% RH     | 152.962       | 0.1203    |
| 40% RH     | 145.993       | 0.119594  |
| 40% RH     | 139.024       | 0.118888  |
| 40% RH     | 132.404       | 0.118182  |
| 40% RH     | 124.739       | 0.116771  |
| 40% RH     | 118.467       | 0.115359  |
