| Category                 |        X |         Y |
| [unnamed data series #0] | 89.8147  |  230.175  |
| [unnamed data series #0] | 85.0337  |  155.06   |
| [unnamed data series #0] | 80.082   |  203.348  |
| [unnamed data series #0] | 75.1302  |  138.963  |
| [unnamed data series #0] | 70.1784  |  122.867  |
| [unnamed data series #0] | 65.0559  |  144.329  |
| [unnamed data series #0] | 62.1532  |  171.156  |
| [unnamed data series #0] |  7.00077 |   90.675  |
| [unnamed data series #0] |  6.65927 |  144.329  |
| [unnamed data series #0] | 10.0743  |  251.636  |
| [unnamed data series #0] | 13.1478  |  273.098  |
| [unnamed data series #0] | 15.8798  |  332.117  |
| [unnamed data series #0] | 19.1241  |  283.829  |
| [unnamed data series #0] | 22.3683  |  423.329  |
| [unnamed data series #0] | 26.4663  |  267.733  |
| [unnamed data series #0] | 28.6861  |  305.29   |
| [unnamed data series #0] | 32.1011  |  160.425  |
| [unnamed data series #0] | 35.0038  |  240.906  |
| [unnamed data series #0] | 38.2481  |  240.906  |
| [unnamed data series #0] | 41.1509  |  257.002  |
| [unnamed data series #0] | 44.2244  |  305.29   |
| [unnamed data series #0] | 46.9564  |  310.656  |
| [unnamed data series #0] | 50.0299  |  358.944  |
| [unnamed data series #0] | 53.2741  |  251.636  |
| [unnamed data series #0] | 56.0061  |  240.906  |
| [unnamed data series #0] | 59.0797  |  246.271  |
| [unnamed data series #1] | 94.9372  | 1373      |
| [unnamed data series #1] | 90.1562  |  868.655  |
| [unnamed data series #1] | 85.0337  |  718.425  |
| [unnamed data series #1] | 81.9602  |  460.886  |
| [unnamed data series #1] | 79.0575  |   96.0403 |
| [unnamed data series #1] | 72.7397  |  305.29   |
| [unnamed data series #1] | 68.4709  |  675.502  |
| [unnamed data series #1] | 65.5682  | 1024.25   |
| [unnamed data series #1] | 54.8109  | 1260.33   |
| [unnamed data series #1] | 51.3959  | 1389.1    |
| [unnamed data series #1] | 48.6639  | 1603.71   |
| [unnamed data series #1] | 43.8829  | 1351.54   |
| [unnamed data series #1] | 42.5169  | 1088.64   |
| [unnamed data series #1] | 40.1264  |  997.425  |
| [unnamed data series #1] | 38.5896  | 1034.98   |
| [unnamed data series #1] | 36.3698  |  959.867  |
| [unnamed data series #1] | 34.3208  |  981.328  |
| [unnamed data series #1] | 31.5888  | 1077.91   |
| [unnamed data series #1] | 30.7351  | 1297.89   |
| [unnamed data series #1] | 29.3691  | 1517.87   |
| [unnamed data series #1] | 26.8078  | 1700.29   |
| [unnamed data series #1] | 28.1738  | 2075.87   |
| [unnamed data series #1] |  4.26876 |   63.8481 |
| [unnamed data series #1] | 10.4158  |  101.406  |
| [unnamed data series #1] | 13.3185  |  401.867  |
| [unnamed data series #1] | 15.8798  |  627.213  |
| [unnamed data series #1] | 19.1241  |  890.117  |
| [unnamed data series #1] | 23.3928  | 1045.71   |
| [unnamed data series #1] | 25.4418  | 1303.25   |
| [unnamed data series #2] | 94.7665  |  611.117  |
| [unnamed data series #2] | 89.9855  |  289.194  |
| [unnamed data series #2] | 86.912   |  257.002  |
| [unnamed data series #2] | 83.8385  |  122.867  |
| [unnamed data series #2] | 81.448   |   96.0403 |
| [unnamed data series #2] | 79.9112  |  138.963  |
| [unnamed data series #2] | 71.2029  |  380.406  |
| [unnamed data series #2] | 75.3009  |   85.3096 |
| [unnamed data series #2] | 65.9097  |  471.617  |
| [unnamed data series #2] | 61.4702  |  552.098  |
| [unnamed data series #2] | 56.0061  |  530.636  |
| [unnamed data series #2] | 51.5666  |  798.905  |
| [unnamed data series #2] | 47.2979  |  900.848  |
| [unnamed data series #2] | 42.3461  |  804.271  |
| [unnamed data series #2] | 37.7358  |  696.963  |
| [unnamed data series #2] | 33.6378  |  798.905  |
| [unnamed data series #2] |  4.26876 |   85.3096 |
| [unnamed data series #2] |  9.56203 |  278.463  |
| [unnamed data series #2] | 14.5138  |  831.098  |
| [unnamed data series #2] | 18.9533  | 1131.56   |
| [unnamed data series #2] | 22.7098  | 1410.56   |
| [unnamed data series #2] | 25.1003  | 1496.41   |
| [unnamed data series #2] | 30.5643  | 1539.33   |
| [unnamed data series #2] | 31.5888  |  975.963  |
| [unnamed data series #2] | 29.5398  | 1882.71   |
| [unnamed data series #2] | 25.9541  | 1882.71   |
| [unnamed data series #2] | 26.4663  | 2140.25   |
| [unnamed data series #2] | 29.0276  | 2231.46   |
