| Category                 |         X |       Y |
| [unnamed data series #0] |  -5.7943  | 19.7818 |
| [unnamed data series #0] |  -6.00077 | 19.6555 |
| [unnamed data series #0] |  -5.48458 | 19.466  |
| [unnamed data series #0] |  -6.20725 | 19.2765 |
| [unnamed data series #0] |  -7.34288 | 19.2891 |
| [unnamed data series #0] |  -8.06556 | 19.1502 |
| [unnamed data series #0] |  -9.5109  | 19.4154 |
| [unnamed data series #0] | -11.1627  | 19.0112 |
| [unnamed data series #0] | -12.7113  | 19.1249 |
| [unnamed data series #0] | -15.4988  | 18.8217 |
| [unnamed data series #0] | -20.6607  | 18.9986 |
| [unnamed data series #0] | -21.6931  | 19.0112 |
| [unnamed data series #0] | -23.2417  | 19.0744 |
| [unnamed data series #0] | -25.4097  | 19.2007 |
| [unnamed data series #0] | -27.681   | 19.9966 |
| [unnamed data series #0] | -29.849   | 20.0724 |
| [unnamed data series #0] | -31.9138  | 20.9188 |
| [unnamed data series #0] | -33.5656  | 21.462  |
| [unnamed data series #0] | -35.2174  | 21.2599 |
| [unnamed data series #0] | -36.6628  | 21.4367 |
| [unnamed data series #0] | -38.2114  | 21.8663 |
| [unnamed data series #0] | -38.7276  | 22.2958 |
| [unnamed data series #0] | -39.4503  | 22.5106 |
| [unnamed data series #0] | -40.9988  | 22.7759 |
| [unnamed data series #0] | -43.1669  | 23.1927 |
| [unnamed data series #0] | -56.2782  | 21.8536 |
| [unnamed data series #0] | -56.6912  | 20.9314 |
| [unnamed data series #0] | -56.0718  | 21.0325 |
| [unnamed data series #0] | -56.3815  | 20.3882 |
| [unnamed data series #0] | -57.7236  | 20.325  |
| [unnamed data series #0] | -59.0657  | 19.9966 |
| [unnamed data series #0] | -60.0981  | 19.6681 |
| [unnamed data series #0] | -60.924   | 18.948  |
| [unnamed data series #0] | -62.6791  | 18.7459 |
| [unnamed data series #0] | -64.6406  | 18.1395 |
| [unnamed data series #0] | -63.4017  | 18.2785 |
| [unnamed data series #0] | -62.2661  | 18.1269 |
| [unnamed data series #0] | -71.0414  | 18.1395 |
| [unnamed data series #0] | -72.1771  | 18.6575 |
| [unnamed data series #0] | -72.8997  | 18.9607 |
| [unnamed data series #0] | -75.3775  | 18.2658 |
| [unnamed data series #0] | -75.8937  | 18.9986 |
| [unnamed data series #0] | -76.8228  | 19.1754 |
| [unnamed data series #0] | -77.4423  | 19.3396 |
| [unnamed data series #0] | -76.9261  | 19.5165 |
| [unnamed data series #0] | -76.9261  | 19.6807 |
| [unnamed data series #0] | -93.1346  | 19.2133 |
| [unnamed data series #0] | -91.6893  | 19.3396 |
| [unnamed data series #0] | -90.3471  | 19.946  |
| [unnamed data series #0] | -91.4828  | 19.9966 |
| [unnamed data series #0] | -91.999   | 20.4008 |
| [unnamed data series #0] | -92.8249  | 20.5272 |
| [unnamed data series #0] | -91.999   | 20.7419 |
| [unnamed data series #1] | -55.0394  | 23.5717 |
| [unnamed data series #1] | -51.6325  | 23.2306 |
| [unnamed data series #1] | -46.677   | 23.1675 |
| [unnamed data series #1] | -44.4057  | 23.1801 |
| [unnamed data series #1] | -47.5029  | 22.8643 |
| [unnamed data series #1] | -47.1932  | 22.7127 |
| [unnamed data series #1] | -47.9159  | 22.3969 |
| [unnamed data series #1] | -48.9483  | 22.7759 |
| [unnamed data series #1] | -50.7033  | 22.8517 |
| [unnamed data series #1] | -53.1811  | 23.0411 |
| [unnamed data series #1] | -55.6588  | 22.8517 |
| [unnamed data series #1] | -56.3815  | 22.5737 |
| [unnamed data series #1] | -56.3815  | 22.1821 |
| [unnamed data series #1] | -64.5374  | 17.5836 |
| [unnamed data series #1] | -66.1892  | 17.6721 |
| [unnamed data series #1] | -68.8734  | 18.0005 |
| [unnamed data series #1] | -76.5131  | 19.3396 |
| [unnamed data series #1] | -76.6163  | 20.1229 |
| [unnamed data series #1] | -78.7844  | 20.6409 |
| [unnamed data series #1] | -79.3006  | 20.2492 |
| [unnamed data series #1] | -80.5394  | 20.2619 |
| [unnamed data series #1] | -85.8046  | 20.5145 |
| [unnamed data series #1] | -81.2621  | 19.9713 |
| [unnamed data series #1] | -83.5334  | 19.845  |
| [unnamed data series #1] | -85.5981  | 20.0597 |
| [unnamed data series #1] | -87.1467  | 20.0597 |
| [unnamed data series #1] | -88.2824  | 20.1229 |
| [unnamed data series #1] | -89.3148  | 20.0471 |
| [unnamed data series #1] | -93.4443  | 19.7944 |
| [unnamed data series #1] | -93.9605  | 19.6681 |
| [unnamed data series #1] | -94.6832  | 19.5291 |
| [unnamed data series #1] | -93.1346  | 19.4533 |
