| Category   |        X |       Y |
| B-25       |  41.928  | 138.375 |
| B-30       |  61.8003 | 141.188 |
| B-35       |  96.0629 | 196.737 |
| A-25       |  96.9766 | 205.175 |
| B-40       | 104.514  | 206.23  |
| A-30       | 109.768  | 207.636 |
| B-45       | 119.818  | 231.544 |
| B-50       | 124.615  | 241.388 |
| A-35       | 136.493  | 235.06  |
| A-40       | 140.376  | 244.552 |
| A-45       | 150.198  | 262.483 |
| A-50       | 156.137  | 269.866 |
| B-55       | 165.273  | 310.649 |
| A-55       | 175.095  | 318.033 |
