|   title |   [unnamed data series #0] |
|       1 |                  0.0616288 |
|       2 |                  1.99853   |
|       3 |                  1.00073   |
|       4 |                  0.94204   |
|       5 |                  1.03008   |
|       6 |                  3.02568   |
|       7 |                  1.00073   |
|       8 |                  0.0322817 |
|       9 |                  1.05943   |
|      10 |                  0.971387  |
|      11 |                  1.99853   |
|      12 |                  2.11592   |
|      13 |                  0.0322817 |
|      14 |                  0.0322817 ||       1 |                  0.0322817 |
|       2 |                 14.0382    |
|       3 |                  1.00073   |
|       4 |                  5.07997   |
|       5 |                 10.0103    |
|       6 |                 11.0007    |
|       7 |                 17.0095    |
|       8 |                  0.0322817 |
|       9 |                  5.05062   |
|      10 |                  2.02054   |
|      11 |                 17.0095    |
|      12 |                  2.02054   |
|      13 |                  0.0322817 |
|      14 |                  0.0322817 |
