|   title |   [unnamed data series #0] |
|       0 |                  361.974   |
|       1 |                  122.314   |
|       2 |                  210.988   |
|       3 |                  217.699   |
|       4 |                  199.645   |
|       5 |                  191.336   |
|       6 |                  237.99    |
|       7 |                  190.058   |
|       8 |                  215.462   |
|       9 |                  171.524   |
|      10 |                  150.594   |
|      11 |                  127.108   |
|      12 |                  125.989   |
|      13 |                   81.2526  |
|      14 |                   68.9501  |
|      15 |                   52.1739  |
|      16 |                   52.1739  |
|      17 |                   37.6346  |
|      18 |                   29.8057  |
|      19 |                   13.0295  |
|      20 |                   20.6986  |
|      21 |                   13.0295  |
|      22 |                    8.55585 |
|      23 |                    1.84538 |
|      24 |                   14.9468  |
