| title   |   [unnamed data series #0] |
| L23     |                   1.69609  |
| L21     |                   1.34693  |
| L19     |                   1.26953  |
| L13     |                   1.40713  |
| L11     |                   2.12437  |
| L9      |                   1.75973  |
| L25     |                   1.1371   |
| L16     |                   1.26953  |
| L14     |                   0.937577 |
| L7      |                   1.58601  |
| L5      |                   1.45873  |
| L3      |                   1.68749  |
| L1      |                   1.10958  |
| L23     |                   1.93345  |
| L21     |                   1.38821  |
| L19     |                   1.48453  |
| L13     |                   2.13813  |
| L11     |                   1.14054  |
| L9      |                   1.66685  |
| L25     |                   1.79413  |
| L16     |                   1.40713  |
| L14     |                   1.31253  |
| L7      |                   1.73049  |
| L5      |                   1.29017  |
| L3      |                   1.61869  |
| L1      |                   1.47593  |
