|   title |   [unnamed data series #0] |
|       0 |                  17.1496   |
|       1 |                  11.6525   |
|       2 |                  15.1137   |
|       3 |                  14.7404   |
|       4 |                  11.5507   |
|       5 |                  12.399    |
|       6 |                   7.54666  |
|       7 |                   5.85002  |
|       8 |                   2.08347  |
|       9 |                   1.94774  |
|      10 |                   0.590431 |
|      11 |                   0.21717  |
