| Category             |         X |        Y |
| Cycle 1 /\max =1.479 | 0.0573066 | 0.524285 |
| Cycle 1 /\max =1.479 | 0.13568   | 0.669883 |
| Cycle 1 /\max =1.479 | 0.240688  | 0.755253 |
| Cycle 1 /\max =1.479 | 0.311639  | 0.783028 |
| Cycle 1 /\max =1.479 | 0.381498  | 0.787414 |
| Cycle 1 /\max =1.479 | 0.469914  | 0.810803 |
| Cycle 1 /\max =1.479 | 0.565971  | 0.829807 |
| Cycle 1 /\max =1.479 | 0.624041  | 0.847349 |
| Cycle 1 /\max =1.479 | 0.675126  | 0.854073 |
| Cycle 1 /\max =1.479 | 0.726429  | 0.863429 |
| Cycle 1 /\max =1.479 | 0.777732  | 0.886818 |
| Cycle 1 /\max =1.479 | 0.826852  | 0.907284 |
| Cycle 1 /\max =1.479 | 0.893437  | 0.937982 |
| Cycle 1 /\max =1.479 | 0.93055   | 0.943829 |
| Cycle 1 /\max =1.479 | 0.972029  | 0.964295 |
| Cycle 2 /\max=1.978  | 0.0398417 | 0.326938 |
| Cycle 2 /\max=1.978  | 0.988402  | 0.949677 |
| Cycle 2 /\max=1.978  | 0.960022  | 0.897051 |
| Cycle 2 /\max=1.978  | 0.928367  | 0.863429 |
| Cycle 2 /\max=1.978  | 0.891254  | 0.825421 |
| Cycle 2 /\max=1.978  | 0.854141  | 0.793261 |
| Cycle 2 /\max=1.978  | 0.819211  | 0.765486 |
| Cycle 2 /\max=1.978  | 0.785373  | 0.749406 |
| Cycle 2 /\max=1.978  | 0.747169  | 0.726017 |
| Cycle 2 /\max=1.978  | 0.710056  | 0.717246 |
| Cycle 2 /\max=1.978  | 0.677309  | 0.701166 |
| Cycle 2 /\max=1.978  | 0.644563  | 0.689471 |
| Cycle 2 /\max=1.978  | 0.611816  | 0.677777 |
| Cycle 2 /\max=1.978  | 0.584527  | 0.676315 |
| Cycle 2 /\max=1.978  | 0.555055  | 0.666082 |
| Cycle 2 /\max=1.978  | 0.526675  | 0.666082 |
| Cycle 2 /\max=1.978  | 0.499386  | 0.655849 |
| Cycle 2 /\max=1.978  | 0.469914  | 0.64854  |
| Cycle 2 /\max=1.978  | 0.444808  | 0.642693 |
| Cycle 2 /\max=1.978  | 0.420794  | 0.642693 |
| Cycle 2 /\max=1.978  | 0.391322  | 0.63246  |
| Cycle 2 /\max=1.978  | 0.34766   | 0.630998 |
| Cycle 2 /\max=1.978  | 0.308364  | 0.629536 |
| Cycle 2 /\max=1.978  | 0.293082  | 0.636845 |
| Cycle 2 /\max=1.978  | 0.287625  | 0.630998 |
| Cycle 2 /\max=1.978  | 0.275617  | 0.630998 |
| Cycle 2 /\max=1.978  | 0.261427  | 0.630998 |
| Cycle 2 /\max=1.978  | 0.242871  | 0.625151 |
| Cycle 2 /\max=1.978  | 0.227589  | 0.617842 |
| Cycle 2 /\max=1.978  | 0.211216  | 0.610532 |
| Cycle 2 /\max=1.978  | 0.199209  | 0.606147 |
| Cycle 2 /\max=1.978  | 0.185018  | 0.601762 |
| Cycle 2 /\max=1.978  | 0.166462  | 0.592991 |
| Cycle 2 /\max=1.978  | 0.138082  | 0.572525 |
| Cycle 2 /\max=1.978  | 0.110793  | 0.541827 |
| Cycle 2 /\max=1.978  | 0.0922363 | 0.525746 |
| Cycle 2 /\max=1.978  | 0.0704052 | 0.461426 |
