| Category               |          X |          Y |
| 0.2 wt%-Pt/Gd2FeSbO7   | 27.9489    | 581.176    |
| 0.2 wt%-Pt/Gd2FeSbO7   | 23.9498    | 473.736    |
| 0.2 wt%-Pt/Gd2FeSbO7   | 19.9458    | 350.945    |
| 0.2 wt%-Pt/Gd2FeSbO7   | 15.9443    | 313.36     |
| 0.2 wt%-Pt/Gd2FeSbO7   | 11.9451    | 213.212    |
| 0.2 wt%-Pt/Gd2FeSbO7   | -0.0501882 |  -1.001    |
| 0.2 wt%-Pt/Gd2FeSbO7   |  3.96487   |  51.8519   |
| 0.2 wt%-Pt/Gd2FeSbO7   |  7.97992   | 107.908    |
| 0.2 wt%-Pt/Gd2FeSbO7   | 15.9476    | 170.975    |
| 0.2 wt%-Pt/Gd2FeSbO7   | 15.9476    | 170.975    |
| 1.0 wt%-NiO/Gd2FeSbO7  | -0.230866  |   2.73607  |
| 1.0 wt%-NiO/Gd2FeSbO7  |  3.86449   |  45.4454   |
| 1.0 wt%-NiO/Gd2FeSbO7  |  7.85947   |  90.8242   |
| 1.0 wt%-NiO/Gd2FeSbO7  | 11.8512    | 170.135    |
| 1.0 wt%-NiO/Gd2FeSbO7  | 15.8578    | 238.852    |
| 1.0 wt%-NiO/Gd2FeSbO7  | 19.8515    | 274.583    |
| 1.0 wt%-NiO/Gd2FeSbO7  | 23.861     | 391.417    |
| 1.0 wt%-NiO/Gd2FeSbO7  | 27.8478    | 451.879    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | -0.0301129 |   0.600601 |
| 1.0 wt%-RuO2/Gd2FeSbO7 |  3.98494   |  33.1665   |
| 1.0 wt%-RuO2/Gd2FeSbO7 |  7.97992   |  71.6049   |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 11.9474    | 138.154    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 11.9474    | 138.154    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 15.9476    | 170.975    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 15.9476    | 170.975    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 27.9481    | 338.305    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 23.9498    | 279.409    |
| 1.0 wt%-RuO2/Gd2FeSbO7 | 19.9437    | 217.935    |
