| Category   |       X |          Y |
| y=R        | 89.3559 | 0.00777183 |
| y=R        | 80.5829 | 0.00777183 |
| y=R        | 71.4147 | 0.00910468 |
| y=R        | 62.7208 | 0.00935856 |
| y=R        | 53.1575 | 0.0113261  |
| y=R        | 44.7797 | 0.0134206  |
| y=R        | 35.2164 | 0.0183712  |
| y=3R       | 89.3559 | 0.0086604  |
| y=3R       | 80.741  | 0.0086604  |
| y=3R       | 71.2567 | 0.00999326 |
| y=3R       | 62.5627 | 0.00999326 |
| y=3R       | 53.3156 | 0.0120877  |
| y=3R       | 44.6216 | 0.0141822  |
| y=3R       | 35.2164 | 0.0195137  |
| y=5R       | 89.3559 | 0.00999326 |
| y=5R       | 80.82   | 0.00954897 |
| y=5R       | 71.3357 | 0.0111992  |
| y=5R       | 62.7998 | 0.0106914  |
| y=5R       | 53.2365 | 0.0129128  |
| y=5R       | 44.5426 | 0.0151977  |
| y=5R       | 35.1373 | 0.0207831  |
| y=7R       | 89.3559 | 0.0122147  |
| y=7R       | 80.82   | 0.0111357  |
| y=7R       | 71.3357 | 0.0129128  |
| y=7R       | 62.6418 | 0.0118973  |
| y=7R       | 53.3156 | 0.0143726  |
| y=7R       | 44.5426 | 0.0164037  |
| y=7R       | 35.2954 | 0.0223698  |
