| Category   |       X |        Y |
| 00%        | 392.462 |  5.26531 |
| 00%        | 365.799 |  4.41011 |
| 00%        | 352.142 |  3.7104  |
| 00%        | 339.301 |  3.24393 |
| 00%        | 338.817 |  2.77745 |
| 00%        | 318.193 |  2.38873 |
| 00%        | 315.705 |  1.45578 |
| 00%        | 313.684 |  2       |
| 00%        | 305.946 |  1.53353 |
| 00%        | 294.821 |  1.37804 |
| 00%        | 289.011 |  1.45578 |
| 00%        | 282.11  |  1.37804 |
| 00%        | 265.759 |  1.53353 |
| 00%        | 249.643 |  1.37804 |
| 00%        | 225.696 |  1.37804 |
| 00%        | 204.923 |  1.22255 |
| 5%         | 392.18  | 14.517   |
| 5%         | 366.062 | 10.6297  |
| 5%         | 352.142 |  7.51992 |
| 5%         | 339.059 |  5.18756 |
| 5%         | 339.059 |  4.72109 |
| 5%         | 318.648 |  3.63265 |
| 5%         | 313.684 |  3.08844 |
| 5%         | 316.156 |  2.31098 |
| 5%         | 306.383 |  1.92225 |
| 5%         | 294.402 |  1.92225 |
| 5%         | 288.806 |  1.84451 |
| 5%         | 282.311 |  1.61127 |
| 5%         | 266.137 |  1.61127 |
| 5%         | 249.643 |  1.76676 |
| 5%         | 225.857 |  1.61127 |
| 5%         | 204.923 |  1.53353 |
| 10%        | 392.18  | 40.3285  |
| 10%        | 365.799 | 22.6025  |
| 10%        | 352.142 | 14.9835  |
| 10%        | 338.817 | 10.0855  |
| 10%        | 339.059 |  7.05345 |
| 10%        | 318.193 |  5.18756 |
| 10%        | 315.931 |  2.69971 |
| 10%        | 316.156 |  3.08844 |
| 10%        | 314.356 |  4.25462 |
| 10%        | 305.946 |  2.38873 |
| 10%        | 295.03  |  2.15549 |
| 10%        | 289.011 |  2.07775 |
| 10%        | 282.11  |  2       |
| 10%        | 266.326 |  1.92225 |
| 10%        | 249.821 |  1.84451 |
| 10%        | 225.534 |  1.84451 |
| 10%        | 204.776 |  1.84451 |
| 15%        | 391.899 | 33.4091  |
| 15%        | 366.325 | 25.0904  |
| 15%        | 352.395 | 20.9699  |
| 15%        | 338.576 | 13.9728  |
| 15%        | 338.817 | 12.2624  |
| 15%        | 318.193 |  9.69679 |
| 15%        | 314.581 |  8.29738 |
| 15%        | 315.931 |  7.28669 |
| 15%        | 315.705 |  6.12051 |
| 15%        | 305.509 |  4.95432 |
| 15%        | 294.611 |  3.94363 |
| 15%        | 288.806 |  2.93294 |
| 15%        | 282.311 |  2.46647 |
| 15%        | 266.326 |  2.23324 |
| 15%        | 249.643 |  2.07775 |
| 15%        | 225.696 |  2.23324 |
| 15%        | 205.216 |  1.76676 |
| 20.%       | 365.799 | 33.4869  |
| 20.%       | 352.395 | 25.3236  |
| 20.%       | 338.817 | 20.1147  |
| 20.%       | 338.817 | 16.3052  |
| 20.%       | 318.193 | 14.1283  |
| 20.%       | 313.908 | 12.0292  |
| 20.%       | 316.156 | 10.241   |
| 20.%       | 316.382 |  8.37512 |
| 20.%       | 306.164 |  7.28669 |
| 20.%       | 294.402 |  6.04276 |
| 20.%       | 289.217 |  5.10982 |
| 20.%       | 282.311 |  3.86589 |
| 20.%       | 266.326 |  2.93294 |
| 20.%       | 250     |  2.69971 |
| 20.%       | 225.696 |  2.54422 |
| 20.%       | 204.923 |  2.38873 |
