| Category   |           X |        Y |
| 3.0 bara   | 11.8224     | 0.979075 |
| 3.0 bara   | 10.6795     | 0.980917 |
| 3.0 bara   |  9.69112    | 0.982758 |
| 3.0 bara   |  8.61004    | 0.984661 |
| 3.0 bara   |  7.59073    | 0.986626 |
| 3.0 bara   |  6.49421    | 0.988529 |
| 3.0 bara   |  5.39768    | 0.990493 |
| 3.0 bara   |  4.30116    | 0.992396 |
| 3.0 bara   |  3.18919    | 0.994544 |
| 3.0 bara   |  2.10811    | 0.996386 |
| 3.0 bara   |  0.980695   | 0.99835  |
| 3.0 bara   | -0.023166   | 1.00031  |
| 3.8 bara   | -0.023166   | 1.00007  |
| 3.8 bara   |  0.980695   | 0.997921 |
| 3.8 bara   |  2.01544    | 0.996079 |
| 3.8 bara   |  3.01931    | 0.993931 |
| 3.8 bara   |  3.99228    | 0.991721 |
| 3.8 bara   |  4.99614    | 0.989756 |
| 3.8 bara   |  5.98456    | 0.987853 |
| 3.8 bara   |  7.00386    | 0.985766 |
| 3.8 bara   |  8.00772    | 0.983618 |
| 3.8 bara   |  8.98069    | 0.981592 |
| 3.8 bara   | 10          | 0.979566 |
| 3.8 bara   | 11.0193     | 0.977725 |
| 3.8 bara   | 12.0077     | 0.975576 |
| 4.8 bara   | -0.00772201 | 0.999824 |
| 4.8 bara   |  1.01158    | 0.997614 |
| 4.8 bara   |  2.01544    | 0.995097 |
| 4.8 bara   |  2.98842    | 0.992948 |
| 4.8 bara   |  4.03861    | 0.990493 |
| 4.8 bara   |  4.99614    | 0.98816  |
| 4.8 bara   |  6          | 0.985828 |
| 4.8 bara   |  7.00386    | 0.983618 |
| 4.8 bara   |  8.00772    | 0.980978 |
| 4.8 bara   |  8.99614    | 0.978707 |
| 4.8 bara   | 10          | 0.976374 |
| 4.8 bara   | 11.0039     | 0.973919 |
| 4.8 bara   | 12.0232     | 0.971771 |
| 6.4 bara   | 11.9768     | 0.967412 |
| 6.4 bara   | 11.0347     | 0.970175 |
| 6.4 bara   | 10.0309     | 0.972753 |
| 6.4 bara   |  9.02703    | 0.975331 |
| 6.4 bara   |  8.02317    | 0.978093 |
| 6.4 bara   |  7.00386    | 0.980917 |
| 6.4 bara   |  6          | 0.983618 |
| 6.4 bara   |  4.99614    | 0.98638  |
| 6.4 bara   |  4.00772    | 0.988958 |
| 6.4 bara   |  2.98842    | 0.991721 |
| 6.4 bara   |  2          | 0.994667 |
| 6.4 bara   |  0.996139   | 0.997368 |
| 6.4 bara   | -0.00772201 | 1.00007  |
| 7.6 bara   | 12.0077     | 0.963729 |
| 7.6 bara   | 11.0039     | 0.966676 |
| 7.6 bara   | 10          | 0.969561 |
| 7.6 bara   |  8.99614    | 0.97263  |
| 7.6 bara   |  8.00772    | 0.975515 |
| 7.6 bara   |  7.00386    | 0.978646 |
| 7.6 bara   |  6.01544    | 0.981654 |
| 7.6 bara   |  5.01158    | 0.984784 |
| 7.6 bara   |  4.00772    | 0.987731 |
| 7.6 bara   |  2.98842    | 0.990861 |
| 7.6 bara   |  2.01544    | 0.993931 |
| 7.6 bara   |  0.996139   | 0.997123 |
| 7.6 bara   | -0.00772201 | 0.999946 |
