|   title |   [unnamed data series #0] |
|       0 |                   2.05714  |
|       1 |                   0.171429 |
|       2 |                  12.5143   |
|       3 |                  56.2286   |
|       4 |                  22.8      |
|       5 |                   4.62857  |
|       0 |                   6.17143  |
|       1 |                  26.0571   |
|       2 |                  55.3714   |
|       3 |                  11.4857   |
|       4 |                   0.171429 |
|       5 |                   0.171429 |
