| Category        |        X |           Y |
| Local optimum   | 0.20352  | 0.0178045   |
| Local optimum   | 0.209651 | 0.0187998   |
| Local optimum   | 0.211291 | 0.0170741   |
| Local optimum   | 0.214494 | 0.0158423   |
| Local optimum   | 0.211624 | 0.0155284   |
| Local optimum   | 0.209833 | 0.0148949   |
| Local optimum   | 0.207799 | 0.013755    |
| Local optimum   | 0.225629 | 0.016399    |
| Local optimum   | 0.227514 | 0.0160355   |
| Local optimum   | 0.222517 | 0.0155719   |
| Local optimum   | 0.226555 | 0.0153567   |
| Local optimum   | 0.224447 | 0.0139921   |
| Local optimum   | 0.219459 | 0.0125945   |
| Local optimum   | 0.208894 | 0.0119402   |
| Local optimum   | 0.207298 | 0.0111648   |
| Local optimum   | 0.209931 | 0.0108775   |
| Local optimum   | 0.205454 | 0.00965182  |
| Local optimum   | 0.202907 | 0.011504    |
| Local optimum   | 0.20517  | 0.0057609   |
| Local optimum   | 0.208045 | 0.00321648  |
| Local optimum   | 0.214355 | 0.00151494  |
| Local optimum   | 0.216062 | 0.0026124   |
| Local optimum   | 0.214739 | 0.0036042   |
| Local optimum   | 0.209746 | 0.00607768  |
| Local optimum   | 0.212476 | 0.00765105  |
| Local optimum   | 0.21091  | 0.00915303  |
| Local optimum   | 0.215588 | 0.00740872  |
| Local optimum   | 0.215022 | 0.00823263  |
| Local optimum   | 0.214456 | 0.00845073  |
| Local optimum   | 0.215258 | 0.00878998  |
| Local optimum   | 0.21611  | 0.00999999  |
| Local optimum   | 0.218896 | 0.00959142  |
| Local optimum   | 0.221853 | 0.0116476   |
| Local optimum   | 0.222612 | 0.0105832   |
| Local optimum   | 0.226559 | 0.0128406   |
| Local optimum   | 0.23006  | 0.0122068   |
| Local optimum   | 0.231056 | 0.011251    |
| Local optimum   | 0.219972 | 0.00799031  |
| Local optimum   | 0.220105 | 0.00733603  |
| Local optimum   | 0.222175 | 0.00744278  |
| Local optimum   | 0.222752 | 0.00803504  |
| Local optimum   | 0.220066 | 0.005979    |
| Local optimum   | 0.219783 | 0.00539742  |
| Local optimum   | 0.220679 | 0.00527625  |
| Local optimum   | 0.221904 | 0.00641519  |
| Local optimum   | 0.223083 | 0.0059063   |
| Local optimum   | 0.222942 | 0.00547011  |
| Local optimum   | 0.219076 | 0.00394694  |
| Local optimum   | 0.221433 | 0.00459774  |
| Local optimum   | 0.222985 | 0.00394533  |
| Local optimum   | 0.221487 | 0.0034588   |
| Local optimum   | 0.224073 | 0.00159289  |
| Local optimum   | 0.226524 | 0.00285299  |
| Local optimum   | 0.226053 | 0.00331341  |
| Local optimum   | 0.225578 | 0.00454356  |
| Local optimum   | 0.227683 | 0.0051248   |
| Local optimum   | 0.228646 | 0.00437964  |
| Local optimum   | 0.229541 | 0.00355574  |
| Local optimum   | 0.229683 | 0.00311955  |
| Local optimum   | 0.231521 | 0.00188368  |
| Local optimum   | 0.232181 | 0.00188368  |
| Local optimum   | 0.241609 | 0.00112899  |
| Local optimum   | 0.249293 | 0.00181099  |
| Local optimum   | 0.248963 | 0.0013021   |
| Local optimum   | 0.237036 | 0.00110824  |
| Local optimum   | 0.236754 | 0.00142326  |
| Local optimum   | 0.238168 | 0.00185945  |
| Local optimum   | 0.237508 | 0.00202908  |
| Local optimum   | 0.238781 | 0.00244103  |
| Local optimum   | 0.241703 | 0.00263489  |
| Local optimum   | 0.240713 | 0.00287722  |
| Local optimum   | 0.23567  | 0.0029316   |
| Local optimum   | 0.236051 | 0.00380032  |
| Local optimum   | 0.238309 | 0.00394694  |
| Local optimum   | 0.231992 | 0.00333764  |
| Local optimum   | 0.232181 | 0.00396769  |
| Local optimum   | 0.231568 | 0.00440388  |
| Local optimum   | 0.232652 | 0.004937    |
| Local optimum   | 0.229989 | 0.0067306   |
| Local optimum   | 0.229726 | 0.00895789  |
| Local optimum   | 0.228592 | 0.00968659  |
| Local optimum   | 0.227129 | 0.0092504   |
| Local optimum   | 0.225247 | 0.00915531  |
| Local optimum   | 0.245003 | 0.00309532  |
| Local optimum   | 0.249057 | 0.00389499  |
| Local optimum   | 0.249199 | 0.00435541  |
| Local optimum   | 0.247266 | 0.00450081  |
| Local optimum   | 0.248067 | 0.00510662  |
| Local optimum   | 0.247832 | 0.00571244  |
| Local optimum   | 0.244202 | 0.0036769   |
| Local optimum   | 0.243966 | 0.00387076  |
| Local optimum   | 0.24274  | 0.00416155  |
| Local optimum   | 0.243872 | 0.00525202  |
| Local optimum   | 0.240666 | 0.00459774  |
| Local optimum   | 0.239912 | 0.0047189   |
| Local optimum   | 0.241798 | 0.00532472  |
| Local optimum   | 0.241279 | 0.00527625  |
| Local optimum   | 0.240713 | 0.00534895  |
| Local optimum   | 0.23784  | 0.00505468  |
| Local optimum   | 0.239158 | 0.00551858  |
| Local optimum   | 0.238121 | 0.00588207  |
| Local optimum   | 0.236235 | 0.00556704  |
| Local optimum   | 0.234868 | 0.00508239  |
| Local optimum   | 0.234255 | 0.00578514  |
| Local optimum   | 0.2327   | 0.00750565  |
| Local optimum   | 0.235057 | 0.00728756  |
| Local optimum   | 0.237272 | 0.00721113  |
| Local optimum   | 0.234349 | 0.00915347  |
| Local optimum   | 0.243615 | 0.00684889  |
| Local optimum   | 0.243919 | 0.008063    |
| Local optimum   | 0.243212 | 0.00767528  |
| Local optimum   | 0.24025  | 0.00818018  |
| Local optimum   | 0.235811 | 0.00815994  |
| Local optimum   | 0.236141 | 0.00837803  |
| Local optimum   | 0.236706 | 0.00823263  |
| Local optimum   | 0.236895 | 0.00869305  |
| Local optimum   | 0.239016 | 0.00900808  |
| Local optimum   | 0.240101 | 0.0095412   |
| Local optimum   | 0.240808 | 0.00958966  |
| Local optimum   | 0.236094 | 0.0102682   |
| Local optimum   | 0.236659 | 0.0108498   |
| Local optimum   | 0.236282 | 0.0113829   |
| Local optimum   | 0.243165 | 0.0100258   |
| Local optimum   | 0.246599 | 0.0100287   |
| Local optimum   | 0.248354 | 0.00913078  |
| Local optimum   | 0.245283 | 0.0115023   |
| Local optimum   | 0.242693 | 0.0122795   |
| Local optimum   | 0.235905 | 0.0130792   |
| Local optimum   | 0.237699 | 0.0151576   |
| Local optimum   | 0.234727 | 0.0159351   |
| Local optimum   | 0.246273 | 0.0161548   |
| Local optimum   | 0.249293 | 0.0158174   |
| Local optimum   | 0.244626 | 0.019622    |
| Local optimum   | 0.239346 | 0.018895    |
| Local optimum   | 0.230861 | 0.0191131   |
| Local optimum   | 0.229824 | 0.0191373   |
| Local optimum   | 0.226713 | 0.0195977   |
| Pareto frontier | 0.235241 | 5.63785e-05 |
