|   title |   [unnamed data series #0] |
|       3 |                    1.02312 |
|       5 |                    1.02312 |
|      10 |                    2.06886 |
|      15 |                    5.00822 |
|      20 |                    5.00822 |
|      30 |                    8.00411 |
|      40 |                    2.06886 |
|      60 |                    9.98253 |
|      70 |                    1.02312 |
|      90 |                    5.99743 |
|     120 |                    5.99743 |
|     180 |                    5.00822 |
|     210 |                    2.06886 |
|     220 |                    1.02312 |
|     240 |                    3.05807 |
|     300 |                    2.06886 |
|     360 |                    1.02312 |
|     420 |                    1.02312 |
|     540 |                    1.02312 |
|     600 |                    1.02312 |
|     690 |                    1.02312 |
|     720 |                    2.06886 |
