| Category      |       X |          Y |
| C_{2}H_{4}:Ar | 1.54935 |    7.87249 |
| C_{2}H_{4}:Ar | 1.60398 |   23.6175  |
| C_{2}H_{4}:Ar | 1.65407 |   86.5974  |
| C_{2}H_{4}:Ar | 1.70415 |  149.577   |
| C_{2}H_{4}:Ar | 1.75195 |  196.812   |
| C_{2}H_{4}:Ar | 1.80431 |  307.027   |
| C_{2}H_{4}:Ar | 1.85439 |  432.987   |
| C_{2}H_{4}:Ar | 1.89992 |  621.927   |
| C_{2}H_{4}:Ar | 1.95    |  842.357   |
| C_{2}H_{4}:Ar | 2.00691 | 1031.3     |
| C_{2}H_{4}:Ar | 2.05472 | 1393.43    |
| C_{2}H_{4}:Ar | 2.10024 | 1739.82    |
| C_{2}H_{4}:Ar | 2.14805 | 2196.43    |
| C_{2}H_{4}:Ar | 2.20496 | 2716.01    |
| C_{2}H_{4}:Ar | 2.25049 | 3330.06    |
| C_{2}H_{4}:Ar | 2.30285 | 3991.35    |
| C_{2}H_{4}:Ar | 2.35748 | 4731.37    |
| C_{2}H_{4}:Ar | 2.40073 | 4890.17    |
| C_{2}H_{4}:Ar | 2.45081 | 4384.39    |
| C_{2}H_{4}:Ar | 2.50317 | 4051.31    |
| C_{2}H_{4}:Ar | 2.55553 | 3705.89    |
| C_{2}H_{4}:Ar | 2.60106 | 3631.87    |
| C_{2}H_{4}:Ar | 2.65341 | 3668.88    |
| C_{2}H_{4}:Ar | 2.7035  | 3767.57    |
| C_{2}H_{4}:Ar | 2.7513  | 4026.63    |
| C_{2}H_{4}:Ar | 2.80821 | 4298.03    |
| C_{2}H_{4}:Ar | 2.85829 | 4581.77    |
| C_{2}H_{4}:Ar | 2.90837 | 4865.5     |
| C_{2}H_{4}:Ar | 2.95163 | 5093.5     |
| C_{2}H_{4}:Ar | 3.00626 | 4778.6     |
| C_{2}H_{4}:Ar | 3.05179 | 4558.17    |
| C_{2}H_{4}:Ar | 3.10415 | 4337.74    |
| C_{2}H_{4}:Ar | 3.15423 | 4259.02    |
| C_{2}H_{4}:Ar | 3.20431 | 4180.29    |
| C_{2}H_{4}:Ar | 3.25667 | 4164.55    |
| C_{2}H_{4}:Ar | 3.3022  | 4164.55    |
| C_{2}H_{4}:Ar | 3.35228 | 4259.02    |
| C_{2}H_{4}:Ar | 3.40236 | 4369.23    |
| C_{2}H_{4}:Ar | 3.45016 | 4526.68    |
| C_{2}H_{4}:Ar | 3.49797 | 4715.62    |
| C_{2}H_{4}:Ar | 3.54805 | 4904.56    |
| C_{2}H_{4}:Ar | 3.60041 | 5099.89    |
| C_{2}H_{4}:Ar | 3.65276 | 4927.18    |
| C_{2}H_{4}:Ar | 3.69602 | 4742.14    |
| C_{2}H_{4}:Ar | 3.75065 | 4569.43    |
| C_{2}H_{4}:Ar | 3.80073 | 4409.06    |
| C_{2}H_{4}:Ar | 3.85309 | 4261.02    |
| C_{2}H_{4}:Ar | 3.90089 | 4137.66    |
| C_{2}H_{4}:Ar | 4.50642 | 4285.7     |
| C_{2}H_{4}:Ar | 4.45634 | 4199.34    |
| C_{2}H_{4}:Ar | 4.40171 | 4100.65    |
| C_{2}H_{4}:Ar | 4.3539  | 4026.63    |
| C_{2}H_{4}:Ar | 4.30382 | 3940.28    |
| C_{2}H_{4}:Ar | 4.25602 | 3903.27    |
| C_{2}H_{4}:Ar | 4.20138 | 3841.59    |
| C_{2}H_{4}:Ar | 4.1513  | 3841.59    |
| C_{2}H_{4}:Ar | 4.10122 | 3866.26    |
| C_{2}H_{4}:Ar | 4.05569 | 3878.6     |
| C_{2}H_{4}:Ar | 4.00106 | 3952.62    |
| C_{2}H_{4}:Ar | 3.95325 | 4038.97    |
| C_{2}H_{6}:Ar | 1.54707 |  -23.6175  |
| C_{2}H_{6}:Ar | 1.59715 |   -7.87249 |
| C_{2}H_{6}:Ar | 1.64724 |  -23.6175  |
| C_{2}H_{6}:Ar | 1.70187 |  -39.3625  |
| C_{2}H_{6}:Ar | 1.74967 |  -23.6175  |
| C_{2}H_{6}:Ar | 1.80659 |   -7.87249 |
| C_{2}H_{6}:Ar | 1.85439 |  -39.3625  |
| C_{2}H_{6}:Ar | 1.90675 |   -7.87249 |
| C_{2}H_{6}:Ar | 1.95911 |   39.3625  |
| C_{2}H_{6}:Ar | 2.00008 |  244.047   |
| C_{2}H_{6}:Ar | 2.05699 |  621.927   |
| C_{2}H_{6}:Ar | 2.1048  | 1220.24    |
| C_{2}H_{6}:Ar | 2.15715 | 2023.23    |
| C_{2}H_{6}:Ar | 2.20268 | 2873.46    |
| C_{2}H_{6}:Ar | 2.25276 | 3802.41    |
| C_{2}H_{6}:Ar | 2.30285 | 4684.13    |
| C_{2}H_{6}:Ar | 2.35293 | 4816.15    |
| C_{2}H_{6}:Ar | 2.40073 | 4298.03    |
| C_{2}H_{6}:Ar | 2.45309 | 3866.26    |
| C_{2}H_{6}:Ar | 2.50317 | 3545.52    |
| C_{2}H_{6}:Ar | 2.55325 | 3274.12    |
| C_{2}H_{6}:Ar | 2.59878 | 3064.41    |
| C_{2}H_{6}:Ar | 2.64659 | 2953.38    |
| C_{2}H_{6}:Ar | 2.70122 | 2830.02    |
| C_{2}H_{6}:Ar | 2.7513  | 2756       |
| C_{2}H_{6}:Ar | 2.80366 | 2718.99    |
| C_{2}H_{6}:Ar | 2.85146 | 2657.31    |
| C_{2}H_{6}:Ar | 2.90154 | 2644.97    |
| C_{2}H_{6}:Ar | 2.94935 | 2583.29    |
| C_{2}H_{6}:Ar | 2.99943 | 2509.28    |
| C_{2}H_{6}:Ar | 3.04951 | 2435.26    |
| C_{2}H_{6}:Ar | 3.09959 | 2348.9     |
| C_{2}H_{6}:Ar | 3.15195 | 2200.87    |
| C_{2}H_{6}:Ar | 3.20203 | 2077.51    |
| C_{2}H_{6}:Ar | 3.25211 | 1954.14    |
| C_{2}H_{6}:Ar | 3.29992 | 1769.1     |
| C_{2}H_{6}:Ar | 3.34772 | 1559.39    |
| C_{2}H_{6}:Ar | 3.40236 | 1325       |
| C_{2}H_{6}:Ar | 3.45244 | 1105.51    |
| C_{2}H_{6}:Ar | 3.5048  | 1167.21    |
| C_{2}H_{6}:Ar | 3.5526  | 1241.25    |
| C_{2}H_{6}:Ar | 3.60268 | 1306.03    |
| C_{2}H_{6}:Ar | 3.65049 | 1367.72    |
| C_{2}H_{6}:Ar | 3.70057 | 1435.59    |
| C_{2}H_{6}:Ar | 3.74837 | 1497.29    |
| C_{2}H_{6}:Ar | 4.50415 | 1512.71    |
| C_{2}H_{6}:Ar | 4.45179 | 1562.07    |
| C_{2}H_{6}:Ar | 4.40626 | 1608.34    |
| C_{2}H_{6}:Ar | 4.3539  | 1633.02    |
| C_{2}H_{6}:Ar | 4.30154 | 1666.95    |
| C_{2}H_{6}:Ar | 4.25374 | 1697.8     |
| C_{2}H_{6}:Ar | 4.20366 | 1722.48    |
| C_{2}H_{6}:Ar | 4.1513  | 1734.82    |
| C_{2}H_{6}:Ar | 4.10122 | 1731.74    |
| C_{2}H_{6}:Ar | 4.05114 | 1731.74    |
| C_{2}H_{6}:Ar | 4.00333 | 1710.14    |
| C_{2}H_{6}:Ar | 3.95325 | 1688.55    |
| C_{2}H_{6}:Ar | 3.90317 | 1648.44    |
| C_{2}H_{6}:Ar | 3.85081 | 1602.17    |
| C_{2}H_{6}:Ar | 3.80073 | 1552.81    |
