| Category   |          X |          Y |
| DO         |  0.287671  |  0.165348  |
| TP         | -0.413699  | -0.451741  |
| TN         | -0.116438  |  0.16693   |
| pH         | -0.105479  |  0.0134494 |
| T          | -0.506849  | -0.119462  |
| S          |  0.250685  | -0.385285  |
| DIN        | -0.224658  |  0.0261076 |
| COD        | -0.0328767 | -0.215981  |
| ChI-a      | -0.19726   |  0.420095  |
| BOD_{5}    |  0.0191781 | -0.263449  |
| PO_{4}-P   | -0.186301  | -0.499209  |
| NH_{4}-N   | -0.272603  |  0.0704114 |
| NO_{3}-N   | -0.335616  |  0.124209  |
| NO_{2}-N   | -0.371233  |  0.228639  |
| SiO_{3}-Si | -0.239726  |  0.223892  |
