|   title |   [unnamed data series #0] |
|       1 |                    70.8946 |
|       2 |                    89.0931 |
|       3 |                    91.9118 |
|       4 |                    93.5049 |
|       5 |                    94.3627 |
|       6 |                    94.8529 |
|       7 |                    95.2206 |
|       8 |                    95.5882 |
|       9 |                    95.5882 |
|       1 |                    83.7623 |
|       2 |                    90.3186 |
|       3 |                    92.7696 |
|       4 |                    94.1176 |
|       5 |                    94.7304 |
|       6 |                    94.8529 |
|       7 |                    95.2206 |
|       8 |                    95.5882 |
|       9 |                    95.4657 |
