| title   |   [unnamed data series #0] |
| 20-24   |                   61.8099  |
| 25-29   |                   74.1104  |
| 30-34   |                   75.8676  |
| 35-39   |                   76.7462  |
| 40-44   |                   77.6248  |
| 45-49   |                   76.7462  |
| 50-54   |                   73.8175  |
| 55-59   |                   68.253   |
| 60-64   |                   52.1453  |
| 65-69   |                   30.1801  |
| 70-74   |                   18.4654  |
| 75+     |                    7.62923 |
