| Category   |         X |       Y |
| SL         | 13.0543   | 81.5912 |
| NI         | 20.0117   | 52.2412 |
| HB         | 15.0196   | 20.5023 |
| SN         | 15.0196   | 48.0179 |
| WL         | 15.0196   | 54.5449 |
| BB         |  0.989828 | 52.6252 |
| MV         |  2.02269  | 59.792  |
| ST         |  3.05556  | 63.6314 |
| NR         |  3.03404  | 50.9614 |
| BY         | 12.007    | 43.4107 |
| TH         | 13.0399   | 49.0418 |
| SH         | 13.0184   | 58.7682 |
| HH         | 12.9969   | 60.8159 |
