|   title |   [unnamed data series #0] |
|       1 |                   1.22317  |
|       2 |                   0.987342 |
|       3 |                   0.404716 |
|       4 |                   1.22317  |
|       5 |                   1.09138  |
|       6 |                   0.876366 |
|       7 |                   0.890238 |
|       8 |                   1.08445  |
|       9 |                   0.581585 |
|      10 |                   1.71562  |
|      11 |                   0.90411  |
|      12 |                   1.18155  |
