| title   |   [unnamed data series #0] |
| BN      |                    2.34568 |
| 18      |                    2.46914 |
| X       |                    3.02469 |
| 5       |                    3.08642 |
| 12      |                    3.20988 |
| 9       |                    3.33333 |
| 3       |                    4.01235 |
| 11      |                    4.32099 |
| 2       |                    4.38272 |
| 15      |                    4.87654 |
| 17      |                    5.06173 |
| 4       |                    5.06173 |
| 16      |                    5.67901 |
| 8       |                    5.74074 |
| 20      |                    5.67901 |
| 7       |                    6.04938 |
| 14      |                    6.11111 |
| 19      |                    6.60494 |
| 6       |                    6.60494 |
| 10      |                    6.97531 |
| 13      |                    7.09877 |
| Y       |                    7.59259 |
| SS      |                    8.58025 |
