|   title |   [unnamed data series #0] |
|       1 |                    6.25287 |
|       2 |                    6.4271  |
|       3 |                    7.96026 |
|       4 |                   10.0509  |
|       5 |                   10.4342  |
|       6 |                   11.9674  |
|       7 |                   10.0509  |
|       8 |                    9.11013 |
|       9 |                   10.8872  |
|      10 |                   10.0509  |
|      11 |                   11.0266  |
|      12 |                   12.7688  |
|      13 |                   13.0476  |
|      14 |                   11.9674  |
|      15 |                   11.9674  |
|      16 |                   10.26    |
|      17 |                   12.6643  |
|      18 |                   13.0127  |
