|   title |   [unnamed data series #0] |
|       1 |                  0.114019  |
|       2 |                  0.562617  |
|       3 |                  0.158879  |
|       4 |                  2.98505   |
|       5 |                  0.966355  |
|       6 |                  0.114019  |
|       7 |                  0.203738  |
|       8 |                 19.5832    |
|       9 |                 -0.0205607 |
|      10 |                 -0.828037  |
|      11 |                  0.114019  |
|      12 |                  0.203738  |
|      13 |                  0.562617  |
|      14 |                  1.50467   |
|      15 |                  0.114019  |
|      16 |                  0.158879  |
|      17 |                  0.114019  |
|      18 |                  0.114019  |
|      19 |                  0.0242991 |
|      20 |                  0.158879  |
|      21 |                  0.158879  |
|      22 |                  1.45981   |
|      23 |                  3.20935   |
|      24 |                  0.517757  |
|      25 |                 -1.41121   |
|      26 |                 -1.27664   |
|      27 |                 -3.83364   |
|      28 |                  2.08785   |
|      29 |                  1.99813   |
|      30 |                  7.69533   |
|      31 |                 -4.37196   |
