|   title |   [unnamed data series #0] |
|       1 |                    58.0885 |
|       2 |                    70.4823 |
|       3 |                    77.5116 |
|       4 |                    83.8009 |
|       5 |                    86.0207 |
|       6 |                    87.5006 |
|       7 |                    88.4255 |
|       8 |                    89.1654 |
|       9 |                    89.7203 ||       1 |                    61.0482 |
|       2 |                    73.9969 |
|       3 |                    81.5811 |
|       4 |                    84.3559 |
|       5 |                    86.5756 |
|       6 |                    87.8705 |
|       7 |                    88.6104 |
|       8 |                    89.3504 |
|       9 |                    89.7203 |
