| Category   |           X |           Y |
| School 1   | 5.55172e-06 | 7.69066e-06 |
| School 1   | 5.55172e-06 | 6.67322e-06 |
| School 1   | 5.5381e-06  | 5.59593e-06 |
| school 2   | 5.78337e-06 | 4.48871e-06 |
| school 2   | 5.75612e-06 | 4.30318e-05 |
| school 3   | 4.00028e-06 | 4.82986e-05 |
| school 3   | 3.98665e-06 | 3.77052e-06 |
| school 3   | 3.97887e-06 | 3.29172e-06 |
| school 4   | 1e-05       | 5.98495e-06 |
| school 4   | 1e-05       | 2.63338e-06 |
| school 4   | 1e-05       | 1.67579e-06 |
| school 5   | 7.67742e-06 | 5.6857e-06  |
| school 5   | 7.66379e-06 | 6.763e-06   |
| school 6   | 6.0228e-06  | 8.07969e-06 |
| school 6   | 6.05006e-06 | 9.45622e-06 |
| school 6   | 6.03643e-06 | 1.02941e-05 |
| school 7   | 3.51103e-06 | 1.23689e-06 |
| school 7   | 3.51557e-06 | 1.83539e-06 |
| school 7   | 3.52466e-06 | 2.83288e-06 |
| school 8   | 1.69095e-06 | 7.28169e-07 |
| school 8   | 1.70004e-06 | 1.24687e-06 |
| school 8   | 1.70004e-06 | 1.68576e-06 |
