| Category   |         X |           Y |
| Case 5     | 17.9949   |  1025.68    |
| Case 5     | 16.9095   |  1025.68    |
| Case 5     | 15.9383   |  1025.68    |
| Case 5     | 14.9386   |  1031.65    |
| Case 5     | 13.9389   |  1025.68    |
| Case 5     | 12.9677   |  1031.65    |
| Case 5     | 11.9109   |  1049.57    |
| Case 5     | 10.9397   |  1037.62    |
| Case 5     | 10.0257   |  1037.62    |
| Case 5     |  8.99743  |  1037.62    |
| Case 5     |  7.96915  |  1049.57    |
| Case 5     |  6.94087  |  1055.54    |
| Case 5     |  5.99829  |  1067.48    |
| Case 5     |  4.97001  |  1085.4     |
| Case 5     |  3.97029  |  1109.29    |
| Case 5     |  2.97058  |  1139.15    |
| Case 5     |  2.02799  |  1163.03    |
| Case 5     |  9.62582  | -1266.05    |
| Case 2     | 19.9372   |   141.833   |
| Case 2     | 18.966    |   123.918   |
| Case 2     | 17.9663   |   129.89    |
| Case 2     | 16.938    |   129.89    |
| Case 2     | 15.9669   |   141.833   |
| Case 2     | 14.9672   |   141.833   |
| Case 2     | 13.996    |   135.861   |
| Case 2     | 12.9677   |   123.918   |
| Case 2     | 11.9966   |   135.861   |
| Case 2     | 10.9397   |   129.89    |
| Case 2     |  9.99714  |   129.89    |
| Case 2     |  8.99743  |   141.833   |
| Case 2     |  7.96915  |   129.89    |
| Case 2     |  6.96944  |   129.89    |
| Case 2     |  5.9126   |   123.918   |
| Case 2     |  4.99857  |   117.946   |
| Case 2     |  3.97029  |   123.918   |
| Case 2     |  2.94202  |   117.946   |
| Case 2     |  1.99943  |   123.918   |
| Case 2     |  0.942588 |    -1.49298 |
| Case 6     | 19.9943   |   631.532   |
| Case 6     | 18.966    |   643.476   |
| Case 6     | 17.9949   |   631.532   |
| Case 6     | 16.9951   |   643.476   |
| Case 6     | 16.024    |   643.476   |
| Case 6     | 14.9672   |   661.391   |
| Case 6     | 13.9389   |   661.391   |
| Case 6     | 12.9963   |   691.251   |
| Case 6     | 11.968    |   703.195   |
| Case 6     | 11.0254   |   715.139   |
| Case 6     |  9.96858  |   739.027   |
| Case 6     |  8.99743  |   739.027   |
| Case 6     |  7.96915  |   739.027   |
| Case 6     |  7.02656  |   756.942   |
| Case 6     |  6.02685  |   774.858   |
| Case 6     |  5.02714  |   786.802   |
| Case 6     |  4.02742  |   816.662   |
| Case 6     |  3.05627  |   822.634   |
| Case 6     |  2.08512  |   840.549   |
| Case 3     | 19.9657   |   225.44    |
| Case 3     | 18.9374   |   213.497   |
| Case 3     | 17.9663   |   213.497   |
| Case 3     | 16.9666   |   201.553   |
| Case 3     | 15.9669   |   219.468   |
| Case 3     | 14.9386   |   219.468   |
| Case 3     | 13.9389   |   225.44    |
| Case 3     | 12.9963   |   213.497   |
| Case 3     |  1.97087  |   165.721   |
| Case 3     |  2.94202  |   183.637   |
| Case 3     |  3.97029  |   195.581   |
| Case 3     |  4.99857  |   183.637   |
| Case 3     |  6.02685  |   195.581   |
| Case 3     |  6.998    |   195.581   |
| Case 3     |  7.99771  |   201.553   |
| Case 3     |  9.05456  |   201.553   |
| Case 3     |  9.96858  |   213.497   |
| Case 3     | 10.9683   |   213.497   |
| Case 3     | 11.968    |   201.553   |
| Case 7     | 17.9949   |  1025.68    |
| Case 7     | 16.938    |  1025.68    |
| Case 7     | 15.9669   |  1025.68    |
| Case 7     | 14.9386   |  1025.68    |
| Case 7     | 13.9389   |  1025.68    |
| Case 7     | 12.9392   |  1037.62    |
| Case 7     | 11.9966   |  1025.68    |
| Case 7     | 10.9397   |  1037.62    |
| Case 7     |  9.96858  |  1037.62    |
| Case 7     |  8.99743  |  1049.57    |
| Case 7     |  8.02628  |  1049.57    |
| Case 7     |  6.94087  |  1049.57    |
| Case 7     |  6.02685  |  1067.48    |
| Case 7     |  4.99857  |  1085.4     |
| Case 7     |  4.05598  |  1109.29    |
| Case 7     |  2.99914  |  1133.17    |
| Case 7     |  2.02799  |  1163.03    |
| Case 8     |  0.971151 |   117.946   |
| Case 8     |  1.9423   |  1288.44    |
| Case 8     |  2.94202  |  1622.87    |
| Case 8     |  3.94173  |  1855.78    |
| Case 8     |  4.94145  |  2017.02    |
| Case 8     |  5.99829  |  2148.4     |
| Case 8     |  6.96944  |  2220.07    |
| Case 8     |  8.02628  |  2255.9     |
| Case 8     |  9.02599  |  2249.93    |
| Case 8     | 10.0257   |  2243.95    |
| Case 8     | 10.9683   |  2267.84    |
| Case 8     | 11.9966   |  2249.93    |
| Case 8     | 12.9963   |  2255.9     |
| Case 8     | 14.0246   |  2243.95    |
| Case 8     | 15.0243   |  2249.93    |
