| Category          |       X |        Y |
| Less than 4 hours | 41.7349 | -39.6512 |
| Less than 4 hours | 43.2801 | -41.1633 |
| Less than 4 hours | 44.5407 | -42.5544 |
| Less than 4 hours | 44.866  | -39.4093 |
| Less than 4 hours | 44.1747 | -35.0544 |
| Less than 4 hours | 46.159  | -33.3185 |
| Less than 4 hours | 47.8181 | -31.8669 |
| Less than 4 hours | 49.1193 | -30.3185 |
| Less than 4 hours | 50.2904 | -29.4476 |
| Less than 4 hours | 51.4289 | -28.0927 |
| Less than 4 hours | 52.3398 | -27.0766 |
| Less than 4 hours | 53.9663 | -25.6734 |
| Less than 4 hours | 55.3    | -24.4153 |
| Less than 4 hours | 56.5361 | -23.0121 |
| Less than 4 hours | 57.6422 | -21.8024 |
| Less than 4 hours | 60.7    | -19.5766 |
| Less than 4 hours | 59.6265 | -21.2702 |
| Less than 4 hours | 58.488  | -23.2056 |
| Less than 4 hours | 57.0566 | -24.8992 |
| Less than 4 hours | 55.4627 | -26.8347 |
| Less than 4 hours | 54.5518 | -28.0444 |
| Less than 4 hours | 53.4783 | -29.496  |
| Less than 4 hours | 52.3398 | -30.7056 |
| Less than 4 hours | 50.941  | -32.254  |
| Less than 4 hours | 49.3795 | -33.8508 |
| Less than 4 hours | 47.3952 | -35.6411 |
| Less than 4 hours | 46.4193 | -41.3024 |
| Less than 4 hours | 46.5169 | -44.9315 |
| Less than 4 hours | 47.3952 | -44.5444 |
| Less than 4 hours | 48.0783 | -40.0927 |
| Less than 4 hours | 49.3795 | -42.7056 |
| Less than 4 hours | 50.941  | -41.5444 |
| Less than 4 hours | 50.5506 | -36.4637 |
| Less than 4 hours | 52.4373 | -34.2863 |
| Less than 4 hours | 54.1289 | -32.9798 |
| Less than 4 hours | 55.4952 | -31.5766 |
| Less than 4 hours | 56.6663 | -30.3669 |
| Less than 4 hours | 57.7398 | -29.0121 |
| Less than 4 hours | 58.6831 | -27.996  |
| Less than 4 hours | 60.2446 | -26.3508 |
| Less than 4 hours | 61.6108 | -24.7056 |
| Less than 4 hours | 62.8145 | -23.254  |
| Less than 4 hours | 63.9205 | -21.6573 |
| Less than 4 hours | 66.8157 | -24.4637 |
| Less than 4 hours | 65.7422 | -25.7702 |
| Less than 4 hours | 64.506  | -27.0282 |
| Less than 4 hours | 63.1398 | -28.5766 |
| Less than 4 hours | 61.4807 | -30.0766 |
| Less than 4 hours | 60.5699 | -31.1411 |
| Less than 4 hours | 59.5289 | -32.4476 |
| Less than 4 hours | 58.4229 | -33.3185 |
| Less than 4 hours | 56.9916 | -34.6734 |
| Less than 4 hours | 55.3651 | -36.2218 |
| Less than 4 hours | 53.4458 | -38.0121 |
| Less than one day | 67.8892 | -24.6573 |
| Less than one day | 47.6229 | -45.5121 |
| Less than one day | 48.5988 | -47.8347 |
| Less than one day | 49.6072 | -48.8024 |
| Less than one day | 50.4205 | -49.4798 |
| Less than one day | 50.5506 | -48.5605 |
| Less than one day | 51.006  | -48.8024 |
| Less than one day | 51.2988 | -48.125  |
| Less than one day | 51.9819 | -49.1411 |
| Less than one day | 49.5747 | -46.5766 |
| Less than one day | 48.5663 | -45.4153 |
| Less than one day | 50.4855 | -42.8024 |
| Less than one day | 52.112  | -42.0282 |
