|   title |   [unnamed data series #0] |
|       1 |                 13.5693    |
|       2 |                 17.1514    |
|       3 |                 15.5309    |
|       4 |                  7.9403    |
|       5 |                  6.53305   |
|       6 |                  8.45203   |
|       7 |                  6.57569   |
|       8 |                  6.49041   |
|       9 |                  5.16844   |
|      10 |                  5.93603   |
|      11 |                  0.573561  |
|      12 |                  3.59062   |
|      13 |                  2.65245   |
|      14 |                  0.648188  |
|      15 |                  3.59062   |
|      16 |                  3.07889   |
|      17 |                  0.520256  |
|      18 |                  2.3113    |
|      19 |                  1.2452    |
|      20 |                  2.22601   |
|      21 |                 -0.0767591 |
|      22 |                  2.90832   |
|      23 |                 -0.162047  |
|      24 |                 -0.407249  |
|      25 |                  2.22601   |
|      26 |                 -0.407249  |
