|   title |   [unnamed data series #0] |
|   0     |                   1.21744  |
|   0.005 |                   1.44948  |
|   0.01  |                   1.12417  |
|   0.02  |                   0.724929 |
|   0.03  |                   0.433744 |
|   0.04  |                   0.370047 |
|   0.05  |                   0.347299 |
|   0.06  |                   0.238104 |
|   0.07  |                   0.260853 |
|   0.08  |                   0.215355 |
|   0.09  |                   0.155071 |
|   0.1   |                   0.125498 |
