| Category         |         X |        Y |
| Original density |   5.00409 |  1.37438 |
| Original density |  10.4631  |  1.99355 |
| Original density |  20.2893  |  2.80973 |
| Original density |  25.7483  |  3.14746 |
| Original density |  30.6615  |  3.48519 |
| Original density |  40.4877  |  4.01994 |
| Original density |  45.9467  |  4.24509 |
| Original density |  15.3762  |  2.472   |
| Original density |  35.3016  |  3.73849 |
| Original density |  51.1327  |  4.49839 |
| Original density |  56.3188  |  4.66725 |
| Original density |  60.959   |  4.89241 |
| Original density |  66.145   |  5.11756 |
| Original density |  71.3311  |  5.28643 |
| Original density |  76.7901  |  5.51158 |
| Original density |  81.7032  |  5.6523  |
| Original density |  86.3434  |  5.84931 |
| Original density |  91.8024  |  5.99003 |
| Original density |  96.7155  |  6.10261 |
| Original density | 102.447   |  6.32776 |
| Original density | 107.361   |  6.46848 |
| Original density | 112.001   |  6.60921 |
| Original density | 117.733   |  6.80622 |
| Original density | 122.646   |  6.89065 |
| Original density | 127.559   |  7.08766 |
| Original density | 132.472   |  7.25652 |
| Original density | 137.112   |  7.3691  |
| Original density | 142.844   |  7.53797 |
| Original density | 148.03    |  7.6224  |
| Original density | 152.67    |  7.73498 |
| Original density | 158.402   |  7.8757  |
| Original density | 163.042   |  8.04456 |
| Original density | 169.047   |  8.10085 |
| Original density | 173.142   |  8.26972 |
| Original density | 178.055   |  8.35415 |
| Original density | 183.514   |  8.43858 |
| Original density | 188.7     |  8.60745 |
| Original density | 193.613   |  8.77631 |
| Original density | 198.708   |  8.8326  |
| Original density | 203.621   |  9.00147 |
| Original density | 209.08    |  9.05775 |
| Original density | 214.266   |  9.19848 |
| Original density | 219.179   |  9.28291 |
| Original density | 224.365   |  9.42363 |
| Original density | 229.279   |  9.53621 |
| Original density | 234.738   |  9.62064 |
| Original density | 239.651   |  9.73322 |
| Original density | 244.564   |  9.87394 |
| Original density | 249.204   |  9.95837 |
| S_{3}            | 180.075   |  9.63471 |
| S_{3}            |   5.45901 |  2.24966 |
| S_{3}            |  10.2629  |  3.17279 |
| S_{3}            |  14.8485  |  3.82574 |
| S_{3}            |  20.7442  |  4.41114 |
| S_{3}            |  25.5482  |  4.92899 |
| S_{3}            |  30.5705  |  5.42433 |
| S_{3}            |  35.5928  |  5.85213 |
| S_{3}            |  41.2701  |  6.2574  |
| S_{3}            |  45.8557  |  6.64016 |
| S_{3}            |  50.878   |  7.02293 |
| S_{3}            |  56.1186  |  7.36066 |
| S_{3}            |  61.5777  |  7.60833 |
| S_{3}            |  66.1632  |  7.96857 |
| S_{3}            |  71.1855  |  8.26127 |
| S_{3}            |  76.6445  |  8.599   |
| S_{3}            |  81.2301  |  8.84667 |
| S_{3}            |  86.9075  |  9.13937 |
| S_{3}            |  91.9298  |  9.38704 |
| S_{3}            |  97.3888  |  9.65723 |
| S_{3}            | 102.411   |  9.9049  |
| S_{3}            | 106.997   | 10.1751  |
| S_{3}            | 112.456   | 10.4227  |
| S_{3}            | 117.696   | 10.6479  |
| S_{3}            | 122.5     | 10.8055  |
| S_{3}            | 127.086   | 11.0757  |
| S_{3}            | 132.982   | 11.3084  |
| S_{3}            | 137.785   | 11.4885  |
| S_{3}            | 142.808   | 11.6911  |
| S_{3}            | 147.612   | 11.9613  |
| S_{3}            | 153.507   | 12.1414  |
| S_{3}            | 158.311   | 12.3928  |
| S_{3}            | 163.224   | 12.5805  |
| S_{3}            | 168.502   | 12.7493  |
| S_{3}            | 173.233   | 12.9557  |
| S_{3}            | 178.146   | 13.1621  |
| S_{3}            | 183.787   | 13.3498  |
| S_{3}            | 188.336   | 13.5374  |
| S_{3}            | 193.613   | 13.7438  |
| S_{3}            | 198.708   | 13.9126  |
