| Category                   |       X |         Y |
| No intervention            | 2008.51 | 0.0179134 |
| No intervention            | 2011.69 | 0.043071  |
| No intervention            | 2011.92 | 0.045799  |
| No intervention            | 2012.2  | 0.0494362 |
| No intervention            | 2012.45 | 0.0592204 |
| No intervention            | 2012.71 | 0.0719508 |
| No intervention            | 2012.95 | 0.0819532 |
| No intervention            | 2013.2  | 0.0965022 |
| No intervention            | 2013.44 | 0.108323  |
| No intervention            | 2013.69 | 0.122872  |
| No intervention            | 2013.94 | 0.140149  |
| No intervention            | 2014.2  | 0.156517  |
| No intervention            | 2014.44 | 0.170156  |
| No intervention            | 2014.7  | 0.193798  |
| No intervention            | 2014.95 | 0.196005  |
| No intervention            | 2015.23 | 0.188731  |
| No intervention            | 2015.43 | 0.182669  |
| No intervention            | 2015.71 | 0.173575  |
| No intervention            | 2015.97 | 0.166604  |
| No intervention            | 2016.2  | 0.156905  |
| No intervention            | 2016.45 | 0.152188  |
| No intervention            | 2016.7  | 0.160978  |
| No intervention            | 2016.95 | 0.170678  |
| No intervention            | 2017.2  | 0.18068   |
| No intervention            | 2017.44 | 0.191289  |
| No intervention            | 2017.6  | 0.197957  |
| No intervention            | 2017.74 | 0.203716  |
| No intervention            | 2017.89 | 0.211597  |
| No intervention            | 2011.46 | 0.0403431 |
| No intervention            | 2011.18 | 0.0376152 |
| No intervention            | 2010.93 | 0.0348872 |
| No intervention            | 2010.67 | 0.0318562 |
| No intervention            | 2010.25 | 0.0276128 |
| No intervention            | 2010.43 | 0.0309469 |
| No intervention            | 2010.18 | 0.0279159 |
| No intervention            | 2009.93 | 0.0260972 |
| No intervention            | 2009.69 | 0.0239755 |
| No intervention            | 2009.42 | 0.02246   |
| No intervention            | 2009.18 | 0.0209445 |
| No intervention            | 2008.94 | 0.0203383 |
| No intervention            | 2008.68 | 0.0179134 |
| No intervention            | 2008.35 | 0.0176103 |
| No intervention            | 2008.23 | 0.0154886 |
| No intervention            | 2008.1  | 0.0151855 |
| No intervention            | 2018.03 | 0.216699  |
| HAART, not change behavior | 2009.52 | 0.016701  |
| HAART, not change behavior | 2009.79 | 0.0179134 |
| HAART, not change behavior | 2010.02 | 0.0179134 |
| HAART, not change behavior | 2009.25 | 0.0163979 |
| HAART, not change behavior | 2009.01 | 0.0163979 |
| HAART, not change behavior | 2008.75 | 0.0154886 |
| HAART, not change behavior | 2010.25 | 0.0182165 |
| HAART, not change behavior | 2010.55 | 0.0182165 |
| HAART, not change behavior | 2010.78 | 0.0188227 |
| HAART, not change behavior | 2011.05 | 0.0203383 |
| HAART, not change behavior | 2011.52 | 0.0203686 |
| HAART, not change behavior | 2011.78 | 0.021096  |
| HAART, not change behavior | 2012.02 | 0.0218235 |
| HAART, not change behavior | 2012.29 | 0.0213385 |
