| Category     |       X |        Y |
| uaDf5; him-8 | 4.89421 |  2.27078 |
| uaDf5; him-8 | 4.8078  |  3.05925 |
| uaDf5; him-8 | 4.69852 |  3.4929  |
| uaDf5; him-8 | 4.76205 |  4.99099 |
| uaDf5; him-8 | 4.62482 |  4.43906 |
| uaDf5; him-8 | 4.5867  |  3.57175 |
| uaDf5; him-8 | 4.47996 |  2.27078 |
| uaDf5; him-8 | 4.44946 |  3.72944 |
| uaDf5; him-8 | 4.50283 |  4.55733 |
| uaDf5; him-8 | 4.34272 |  3.53233 |
| uaDf5; him-8 | 4.3478  |  4.04483 |
| uaDf5; him-8 | 5.10261 | 11.2593  |
| uaDf5; him-8 | 4.85609 | 14.2555  |
| uaDf5; him-8 | 4.94758 | 15.2016  |
| uaDf5; him-8 | 4.75316 | 16.6011  |
| uaDf5; him-8 | 4.79255 | 18.0795  |
| uaDf5; him-8 | 4.70614 | 17.7641  |
| uaDf5; him-8 | 4.66802 | 19.0257  |
| uaDf5; him-8 | 4.51045 | 19.5776  |
| uaDf5; him-8 | 4.33637 | 17.7444  |
| uaDf5; him-8 | 4.19532 | 19.4988  |
| uaDf5; him-8 | 4.34272 | 15.3593  |
| uaDf5; him-8 | 4.39228 | 13.5064  |
| uaDf5; him-8 | 4.17626 | 14.5511  |
| uaDf5; him-8 | 4.03775 | 15.5959  |
| uaDf5; him-8 | 4.03012 | 17.4685  |
| uaDf5; him-8 | 3.7188  | 14.1766  |
| uaDf5; him-8 | 3.62858 | 13.4473  |
| uaDf5; him-8 | 3.63874 | 13.9007  |
| uaDf5; him-8 | 3.6362  | 10.0766  |
| uaDf5; him-8 | 3.64764 |  7.3761  |
| uaDf5; him-8 | 3.6756  |  5.72032 |
| uaDf5; him-8 | 4.00344 |  8.16456 |
| uaDf5; him-8 | 4.19278 |  4.79387 |
| uaDf5; him-8 | 4.24615 |  4.51791 |
| uaDf5; him-8 | 4.20548 |  5.3458  |
| uaDf5; him-8 | 4.27156 |  6.42994 |
| uaDf5; him-8 | 4.31222 |  7.47466 |
| uaDf5; him-8 | 4.37957 |  9.85977 |
| uaDf5; him-8 | 4.5867  |  9.70207 |
| uaDf5; him-8 | 4.68962 | 10.3526  |
| uaDf5; him-8 | 4.43675 | 10.4314  |
| uaDf5; him-8 | 4.49012 | 11.141   |
| uaDf5; him-8 | 4.0979  | 11.394   |
| uaDf5; him-8 | 4.30375 | 12.5964  |
| uaDf5; him-8 | 4.14237 | 13.3454  |
| uaDf5; him-8 | 4.00259 |  9.69879 |
| uaDf5; him-8 | 4.00259 | 13.6017  |
| uaDf5; him-8 | 3.9848  | 14.0551  |
| uaDf5; him-8 | 3.80309 | 13.5031  |
| uaDf5; him-8 | 3.78022 | 13.8974  |
| uaDf5; him-8 | 4.24631 |  7.76902 |
| uaDf5; him-8 | 4.75257 | 22.1191  |
| him-8        | 4.50918 | 11.8605  |
| him-8        | 4.20167 | 12.5307  |
| him-8        | 4.25377 | 12.6687  |
| him-8        | 4.31603 | 13.6345  |
| him-8        | 4.2741  | 14.2653  |
| him-8        | 4.06825 | 12.4124  |
| him-8        | 4.22708 | 15.1326  |
| him-8        | 4.19405 | 15.1918  |
| him-8        | 3.97421 | 15.1326  |
| him-8        | 3.89162 | 15.2115  |
| him-8        | 3.81029 | 14.8172  |
| him-8        | 3.63747 | 13.9302  |
| him-8        | 3.99454 | 15.5466  |
| him-8        | 4.05173 | 16.2365  |
| him-8        | 3.97421 | 16.7096  |
| him-8        | 3.83571 | 17.4783  |
| him-8        | 3.87637 | 17.9908  |
| him-8        | 3.63112 | 17.6557  |
| him-8        | 4.27791 | 17.6754  |
| him-8        | 4.31476 | 18.05    |
| him-8        | 4.36432 | 17.8134  |
| him-8        | 4.41007 | 18.9961  |
| him-8        | 4.29952 | 19.5283  |
| him-8        | 4.02885 | 19.075   |
| him-8        | 3.64129 | 20.9279  |
| him-8        | 3.97803 | 20.2577  |
| him-8        | 4.02123 | 21.0264  |
| him-8        | 4.05554 | 21.4404  |
| him-8        | 3.90559 | 22.7413  |
| him-8        | 3.90687 | 23.7072  |
| him-8        | 4.04156 | 22.8005  |
| him-8        | 4.03648 | 23.3721  |
| him-8        | 4.22073 | 20.573   |
| him-8        | 4.27156 | 20.573   |
| him-8        | 4.45327 | 21.4009  |
| him-8        | 4.33382 | 22.5442  |
| him-8        | 4.24615 | 21.4995  |
| him-8        | 4.22836 | 21.4009  |
| him-8        | 4.11399 | 22.7413  |
| him-8        | 4.14068 | 23.6481  |
| him-8        | 4.27664 | 23.4707  |
| him-8        | 4.44056 | 23.6875  |
| him-8        | 4.42023 | 23.8058  |
| him-8        | 4.20294 | 13.5557  |
| him-8        | 4.16101 | 13.3389  |
| him-8        | 4.31544 | 27.7343  |
| him-8        | 4.4354  | 26.7566  |
| him-8        | 4.35814 | 29.0274  |
| him-8        | 4.33171 | 25.085   |
| him-8        | 4.24225 | 24.9273  |
| him-8        | 4.09383 | 24.8958  |
| him-8        | 3.46966 |  6.91879 |
| him-8        | 3.50625 |  8.11726 |
| him-8        | 3.3985  |  8.08572 |
| him-8        | 3.3741  |  9.15803 |
| him-8        | 3.3009  |  9.18957 |
| him-8        | 3.40866 | 11.1765  |
| him-8        | 3.25008 | 13.3211  |
| him-8        | 4.37135 | 29.8342  |
| him-8        | 4.88235 | 27.6528  |
| him-8        | 4.68412 | 26.8118  |
| him-8        | 4.95181 | 13.6444  |
