| Category   |         X |        Y |
| 230 K      | 39.9831   | 0.930139 |
| 230 K      | 40.0339   | 0.936806 |
| 230 K      | 40.0339   | 0.940139 |
| 230 K      | 38.0017   | 0.942361 |
| 230 K      | 38.0017   | 0.938472 |
| 230 K      | 38.0525   | 0.934861 |
| 230 K      | 35.9187   | 0.934861 |
| 230 K      | 35.9695   | 0.941528 |
| 230 K      | 36.0203   | 0.945972 |
| 230 K      | 33.9373   | 0.94875  |
| 230 K      | 33.9881   | 0.944306 |
| 230 K      | 33.8865   | 0.940694 |
| 230 K      | 31.9052   | 0.949583 |
| 230 K      | 31.9052   | 0.945139 |
| 230 K      | 32.0068   | 0.940694 |
| 230 K      | 29.9746   | 0.954583 |
| 230 K      | 29.873    | 0.950139 |
| 230 K      | 29.9746   | 0.945694 |
| 230 K      | 27.9424   | 0.95625  |
| 230 K      | 27.9424   | 0.951528 |
| 230 K      | 27.9424   | 0.947083 |
| 230 K      | 25.9102   | 0.959028 |
| 230 K      | 25.961    | 0.954306 |
| 230 K      | 25.8594   | 0.949861 |
| 230 K      | 23.9797   | 0.961806 |
| 230 K      | 23.9289   | 0.957639 |
| 230 K      | 23.9289   | 0.952917 |
| 230 K      | 21.9475   | 0.964306 |
| 230 K      | 21.8967   | 0.960139 |
| 230 K      | 21.9475   | 0.956528 |
| 230 K      | 20.0169   | 0.967361 |
| 230 K      | 19.9661   | 0.962639 |
| 230 K      | 17.9848   | 0.972639 |
| 230 K      | 17.8323   | 0.967639 |
| 230 K      | 17.934    | 0.963472 |
| 230 K      | 15.9526   | 0.972917 |
| 230 K      | 15.9526   | 0.967639 |
| 230 K      | 13.9712   | 0.975972 |
| 230 K      | 13.9204   | 0.970417 |
| 230 K      | 11.8882   | 0.979583 |
| 230 K      | 11.8882   | 0.975417 |
| 230 K      |  9.95766  | 0.982917 |
| 230 K      |  9.95766  | 0.978194 |
| 230 K      |  7.97629  | 0.987361 |
| 230 K      |  7.92549  | 0.982639 |
| 230 K      |  5.89331  | 0.990972 |
| 230 K      |  5.99492  | 0.986528 |
| 230 K      |  3.91194  | 0.992361 |
| 230 K      |  1.98137  | 0.997917 |
| 230 K      |  1.93057  | 0.994861 |
| 230 K      | 19.9052   | 0.95925  |
| 170K       |  1.87976  | 0.986528 |
| 170K       |  1.93057  | 0.977083 |
| 170K       |  1.98137  | 0.974583 |
| 170K       |  3.96274  | 0.967639 |
| 170K       |  3.96274  | 0.960139 |
| 170K       |  3.86113  | 0.955139 |
| 170K       |  5.94412  | 0.952083 |
| 170K       |  5.94412  | 0.944861 |
| 170K       |  5.99492  | 0.93875  |
| 170K       |  8.0271   | 0.936528 |
| 170K       |  7.92549  | 0.930417 |
| 170K       |  7.97629  | 0.925417 |
| 170K       |  9.95766  | 0.925139 |
| 170K       |  9.95766  | 0.919028 |
| 170K       |  9.95766  | 0.914306 |
| 170K       | 12.0406   | 0.914861 |
| 170K       | 12.0406   | 0.909306 |
| 170K       | 11.9898   | 0.902083 |
| 170K       | 14.0728   | 0.907083 |
| 170K       | 13.9712   | 0.898472 |
| 170K       | 16.0034   | 0.898472 |
| 170K       | 13.9712   | 0.89375  |
| 170K       | 16.0034   | 0.889583 |
| 170K       | 15.9018   | 0.885694 |
| 170K       | 17.9848   | 0.889861 |
| 170K       | 17.9848   | 0.88375  |
| 170K       | 18.0356   | 0.878472 |
| 170K       | 19.9661   | 0.884028 |
| 170K       | 19.9661   | 0.876806 |
| 170K       | 20.0169   | 0.872361 |
| 170K       | 22.0491   | 0.876806 |
| 170K       | 21.9983   | 0.870972 |
| 170K       | 21.9983   | 0.866528 |
| 100 K      |  1.01609  | 0.972361 |
| 100 K      |  1.01609  | 0.970139 |
| 100 K      |  0.965284 | 0.962917 |
| 100 K      |  1.98137  | 0.945694 |
| 100 K      |  1.98137  | 0.942361 |
| 100 K      |  1.93057  | 0.935417 |
| 100 K      |  2.94666  | 0.924583 |
| 100 K      |  2.94666  | 0.914583 |
| 100 K      |  2.94666  | 0.912361 |
| 100 K      |  3.96274  | 0.906806 |
| 100 K      |  4.01355  | 0.895139 |
| 100 K      |  4.87722  | 0.892083 |
| 100 K      |  5.94412  | 0.881528 |
| 100 K      |  4.87722  | 0.87875  |
| 100 K      |  4.87722  | 0.882083 |
| 100 K      |  6.9094   | 0.871806 |
| 100 K      |  5.89331  | 0.87125  |
| 100 K      |  5.89331  | 0.867083 |
| 100 K      |  7.92549  | 0.862361 |
| 100 K      |  7.01101  | 0.862083 |
| 100 K      |  6.9602   | 0.857083 |
| 100 K      |  8.99238  | 0.85625  |
| 100 K      |  7.97629  | 0.85125  |
| 100 K      | 10.0593   | 0.849028 |
| 100 K      |  8.89077  | 0.847361 |
| 100 K      |  9.04318  | 0.844583 |
| 100 K      | 12.0406   | 0.832361 |
| 100 K      | 11.0754   | 0.83625  |
| 100 K      |  9.90686  | 0.840139 |
| 100 K      | 10.9229   | 0.844861 |
| 100 K      | 11.939    | 0.841528 |
| 100 K      | 11.7866   | 0.837361 |
| 100 K      | 10.8213   | 0.84125  |
| 100 K      | 10.0085   | 0.843194 |
