| Category                 |        X |        Y |
| [unnamed data series #0] | 0.665849 | 0.995803 |
| [unnamed data series #0] | 0.665257 | 0.664809 |
| [unnamed data series #0] | 0.635072 | 0.749543 |
| [unnamed data series #0] | 0.646318 | 0.603906 |
| [unnamed data series #0] | 0.635072 | 0.664809 |
| [unnamed data series #0] | 0.623827 | 0.666133 |
| [unnamed data series #0] | 0.614357 | 0.627737 |
| [unnamed data series #0] | 0.590682 | 0.648921 |
| [unnamed data series #0] | 0.570559 | 0.667457 |
| [unnamed data series #0] | 0.572926 | 0.633033 |
| [unnamed data series #0] | 0.562273 | 0.574778 |
| [unnamed data series #0] | 0.535047 | 0.458268 |
| [unnamed data series #0] | 0.578845 | 0.57213  |
| [unnamed data series #0] | 0.598968 | 0.59861  |
| [unnamed data series #0] | 0.614357 | 0.574778 |
| [unnamed data series #0] | 0.630929 | 0.558891 |
| [unnamed data series #0] | 0.649277 | 0.500636 |
| [unnamed data series #0] | 0.638623 | 0.466212 |
| [unnamed data series #0] | 0.623827 | 0.503283 |
| [unnamed data series #0] | 0.615541 | 0.500636 |
| [unnamed data series #0] | 0.600152 | 0.503283 |
| [unnamed data series #0] | 0.587131 | 0.503283 |
| [unnamed data series #0] | 0.607255 | 0.558891 |
| [unnamed data series #0] | 0.539782 | 0.317927 |
| [unnamed data series #0] | 0.531496 | 0.299391 |
| [unnamed data series #0] | 0.530312 | 0.225248 |
| [unnamed data series #0] | 0.59305  | 0.402661 |
| [unnamed data series #0] | 0.627378 | 0.386773 |
| [unnamed data series #0] | 0.620276 | 0.33911  |
| [unnamed data series #0] | 0.614357 | 0.307335 |
| [unnamed data series #0] | 0.619092 | 0.302039 |
| [unnamed data series #0] | 0.665257 | 0.280855 |
