| Category   |        X |         Y |
| 0.5kV/mm   | 86.9487  |   92.1821 |
| 0.5kV/mm   | 72.2941  |  116.321  |
| 0.5kV/mm   | 58.0132  |  151.991  |
| 0.5kV/mm   | 46.885   |  217.964  |
| 0.5kV/mm   | 38.9829  |  294.915  |
| 0.5kV/mm   | 31.061   |  399.034  |
| 0.5kV/mm   | 25.4618  |  497.702  |
| 0.5kV/mm   | 21.0206  |  599.484  |
| 0.5kV/mm   | 16.9884  |  722.081  |
| 0.5kV/mm   | 13.7297  |  811.131  |
| 0.5kV/mm   | 11.2547  |  943.512  |
| 0.5kV/mm   |  9.29159 | 1047.62   |
| 0.5kV/mm   |  7.4034  | 1176.81   |
| 0.5kV/mm   |  6.15561 | 1261.86   |
| 0.5kV/mm   |  4.97483 | 1368.87   |
| 0.5kV/mm   |  4.02055 | 1555.68   |
| 0.5kV/mm   |  3.24932 | 1707.35   |
| 0.5kV/mm   |  2.70167 | 1788.65   |
| 0.5kV/mm   |  2.21465 | 2009.23   |
| 0.5kV/mm   |  1.7646  | 1963.04   |
| 0.5kV/mm   |  1.44651 | 2364.49   |
| 0.5kV/mm   |  1.18575 | 2205.13   |
| 1.0kV/mm   |  1.16904 | 3635.85   |
| 1.0kV/mm   |  1.44651 | 3853.53   |
| 1.0kV/mm   |  1.7646  | 3125.72   |
| 1.0kV/mm   |  2.16799 | 3274.55   |
| 1.0kV/mm   |  2.68256 | 2848.04   |
| 1.0kV/mm   |  3.29579 | 2750.39   |
| 1.0kV/mm   |  4.02055 | 2477.08   |
| 1.0kV/mm   |  4.97483 | 2179.64   |
| 1.0kV/mm   |  6.06883 | 2080.57   |
| 1.0kV/mm   |  7.35103 | 1917.91   |
| 1.0kV/mm   |  9.22586 | 1707.35   |
| 1.0kV/mm   | 11.1751  | 1502.34   |
| 1.0kV/mm   | 13.7297  | 1306.66   |
| 1.0kV/mm   | 16.8682  | 1163.21   |
| 1.0kV/mm   | 20.7243  |  977.01   |
| 1.0kV/mm   | 25.4618  |  811.131  |
| 1.0kV/mm   | 31.5051  |  642.807  |
| 1.0kV/mm   | 38.9829  |  486.26   |
| 1.0kV/mm   | 47.5555  |  376.494  |
| 1.0kV/mm   | 57.1954  |  253.536  |
| 1.0kV/mm   | 72.2941  |  194.034  |
| 1.0kV/mm   | 86.3336  |  151.991  |
| 1.5kV/mm   |  1.18575 | 4534.88   |
| 1.5kV/mm   |  1.43627 | 4278.71   |
| 1.5kV/mm   |  1.77718 | 3808.97   |
| 1.5kV/mm   |  2.15265 | 3808.97   |
| 1.5kV/mm   |  2.64474 | 3430.47   |
| 1.5kV/mm   |  3.31927 | 3162.28   |
| 1.5kV/mm   |  3.99211 | 2949.15   |
| 1.5kV/mm   |  4.97483 | 2595.02   |
| 1.5kV/mm   |  6.11206 | 2477.08   |
| 1.5kV/mm   |  7.45614 | 2257.02   |
| 1.5kV/mm   |  9.1606  | 1963.04   |
| 1.5kV/mm   | 11.1751  | 1788.65   |
| 1.5kV/mm   | 13.6325  | 1610.91   |
| 1.5kV/mm   | 17.1094  | 1384.89   |
| 1.5kV/mm   | 20.5777  | 1149.76   |
| 1.5kV/mm   | 25.1028  | 1000      |
| 1.5kV/mm   | 31.061   |  811.131  |
| 1.5kV/mm   | 38.4333  |  585.702  |
| 1.5kV/mm   | 47.5555  |  437.94   |
| 1.5kV/mm   | 58.4265  |  298.365  |
| 1.5kV/mm   | 70.7707  |  242.013  |
| 1.5kV/mm   | 88.8203  |  176.797  |
| 2.0kV/mm   |  1.16904 | 5656.21   |
| 2.0kV/mm   |  1.44651 | 5722.37   |
