| Category   |       X |         Y |
| Ru-N-C     | 500.266 | 56.3514   |
| Ru-N-C     | 475     | 24.1892   |
| Ru-N-C     | 550.177 | 94.6396   |
| Ru-C       | 500.266 | 20.1351   |
| Ru-C       | 475     |  0.405405 |
| Ru-C       | 450     |  0.405405 |
| Ru-C       | 425     |  0.405405 |
| Ru-C       | 549.823 | 68.3333   |
| N-C        | 500.266 |  0.135135 |
| N-C        | 475     |  0.405405 |
| N-C        | 449.734 |  0.405405 |
| N-C        | 424.734 |  0.405405 |
| N-C        | 549.938 |  0.362162 |
