| title   |   [unnamed data series #0] |
| R1      |                1.00004     |
| R2      |                0.970567    |
| R3      |                0.957937    |
| R4      |                1.00004     |
| R5      |                0.928469    |
| R6      |                0.991616    |
| R1      |                1.00004     |
| R2      |                1.00004     |
| R3      |                1.00004     |
| R4      |                0.978986    |
| R5      |                0.869532    |
| R6      |                0.970567    |
| R1      |                0.000210489 |
| R2      |                1.00004     |
| R3      |                0.318049    |
| R4      |                0.978986    |
| R5      |                0.899       |
| R6      |                0.970567    |
| R1      |                0.000210489 |
| R2      |                1.00004     |
| R3      |                0.376986    |
| R4      |                0.978986    |
| R5      |                0.810595    |
| R6      |                0.840063    |
