|   title |   [unnamed data series #0] |
|       1 |                    67.3585 |
|       2 |                    98.6164 |
|       3 |                   113.145  |
|       4 |                   123.711  |
|       5 |                   118.428  |
|       6 |                   119.748  |
|       7 |                   125.472  |
|       8 |                   121.069  |
|       9 |                   112.704  |
|      10 |                   114.465  |
|      11 |                   119.308  |
|      12 |                   106.101  |
|      13 |                   100.377  |
|      14 |                    95.9748 |
|      15 |                    94.6541 |
|      16 |                    86.7296 |
|      17 |                    75.283  |
|      18 |                    71.761  |
|      19 |                    66.478  |
|      20 |                    60.7547 |
