| title    |   [unnamed data series #0] |
| 19p13.3  |                   35.4675  |
| 16p13.3  |                   30.2377  |
| 11q13    |                   17.3693  |
| 21q22.3  |                   17.401   |
| 9q34.3   |                   16.5135  |
| 8q24.3   |                   16.3233  |
| 19p13.2  |                   16.0063  |
| 16q22.1  |                   15.9113  |
| 11q13.1  |                   14.5483  |
| 17q25.1  |                   12.2029  |
| 17q25.3  |                   11.5689  |
| 20q13.33 |                   10.9033  |
| 9q34     |                    9.95246 |
| 11p15.5  |                    9.22345 |
| 20p13    |                    9.00158 |
| 12q24.31 |                    8.68463 |
| 19p13.11 |                    8.62124 |
| 19q13.3  |                    8.46276 |
| 14q24.3  |                    8.1458  |
| 17\q25   |                    8.20919 |
