| Category   |       X |       Y |
| 973K       | 59.6413 | 410.425 |
| 973K       | 64.5602 | 426.343 |
| 973K       | 99.7096 | 417.082 |
| 1073 K     | 44.7822 | 473.256 |
| 1073 K     | 49.7011 | 496.411 |
| 1073 K     | 54.62   | 489.03  |
| 1073 K     | 74.7054 | 483.386 |
| 1173 K     | 29.6157 | 524.631 |
| 1173 K     | 34.6371 | 480.637 |
| 1173 K     | 59.7438 | 488.162 |
| 1173 K     | 89.667  | 496.411 |
| 1273 K     | 64.7652 | 487.438 |
| 1273 K     | 69.684  | 489.609 |
| 1273 K     | 84.7481 | 472.098 |
| 1273 K     | 89.667  | 474.848 |
