| Category   |           X |      Y |
| FRK        |  0.99905    |  3.28  |
| FRK        |  0.799557   |  1.552 |
| FRK        |  0.601647   |  0.864 |
| FRK        |  0.398987   | -0.272 |
| FRK        |  0.199493   | -1.408 |
| FRK        |  0          | -2.832 |
| GNAS       |  0.99905    |  3.296 |
| GNAS       |  0.80114    |  1.792 |
| GNAS       |  0.600063   |  1.056 |
| GNAS       |  0.40057    |  0.032 |
| GNAS       |  0.20266    | -1.312 |
| GNAS       | -0.00158328 | -3.568 |
| ITPR3      |  0.99905    |  2.08  |
| ITPR3      |  0.799557   |  1.248 |
| ITPR3      |  0.596897   |  0.448 |
| ITPR3      |  0.40057    | -0.384 |
| ITPR3      |  0.201077   | -0.848 |
| ITPR3      | -0.00158328 | -1.504 |
| RAD52      |  1.00222    |  2.688 |
| RAD52      |  0.799557   |  1.248 |
| RAD52      |  0.600063   |  0.608 |
| RAD52      |  0.40057    | -0.256 |
| RAD52      |  0.201077   | -1.12  |
| RAD52      |  0.00158328 | -2.16  |
