| Category             |       X |         Y |
| Total infected MSM   | 2017.99 | 4.88903   |
| Total infected MSM   | 2017.85 | 4.73789   |
| Total infected MSM   | 2017.71 | 4.58675   |
| Total infected MSM   | 2017.56 | 4.44356   |
| Total infected MSM   | 2017.42 | 4.30833   |
| Total infected MSM   | 2017.17 | 4.06968   |
| Total infected MSM   | 2016.9  | 3.83899   |
| Total infected MSM   | 2016.66 | 3.62421   |
| Total infected MSM   | 2016.42 | 3.40148   |
| Total infected MSM   | 2016.17 | 3.19465   |
| Total infected MSM   | 2015.92 | 2.99578   |
| Total infected MSM   | 2015.66 | 2.82873   |
| Total infected MSM   | 2015.4  | 2.64577   |
| Total infected MSM   | 2015.17 | 2.49463   |
| Total infected MSM   | 2014.92 | 2.31167   |
| Total infected MSM   | 2014.67 | 2.16053   |
| Total infected MSM   | 2014.42 | 2.03325   |
| Total infected MSM   | 2014.15 | 1.89802   |
| Total infected MSM   | 2013.91 | 1.77074   |
| Total infected MSM   | 2013.66 | 1.65937   |
| Total infected MSM   | 2013.41 | 1.54801   |
| Total infected MSM   | 2013.16 | 1.44459   |
| Total infected MSM   | 2012.91 | 1.33323   |
| Total infected MSM   | 2012.66 | 1.24572   |
| Total infected MSM   | 2012.41 | 1.16618   |
| Total infected MSM   | 2012.16 | 1.07867   |
| Total infected MSM   | 2007.97 | 0.307056  |
| Total infected MSM   | 2008.1  | 0.33092   |
| Total infected MSM   | 2008.2  | 0.338875  |
| Total infected MSM   | 2008.31 | 0.338875  |
| Total infected MSM   | 2008.41 | 0.34683   |
| Total infected MSM   | 2008.68 | 0.378649  |
| Total infected MSM   | 2008.91 | 0.410469  |
| Total infected MSM   | 2009.17 | 0.434333  |
| Total infected MSM   | 2009.42 | 0.466152  |
| Total infected MSM   | 2009.67 | 0.505926  |
| Total infected MSM   | 2009.92 | 0.56161   |
| Total infected MSM   | 2010.17 | 0.601384  |
| Total infected MSM   | 2010.42 | 0.641158  |
| Total infected MSM   | 2010.67 | 0.704797  |
| Total infected MSM   | 2010.91 | 0.752526  |
| Total infected MSM   | 2011.16 | 0.816164  |
| Total infected MSM   | 2011.41 | 0.871848  |
| Total infected MSM   | 2011.66 | 0.943441  |
| Total infected MSM   | 2011.91 | 1.00708   |
| Infected Versatile   | 2017.97 | 3.75945   |
| Infected Versatile   | 2017.85 | 3.62421   |
| Infected Versatile   | 2017.7  | 3.52876   |
| Infected Versatile   | 2017.57 | 3.40943   |
| Infected Versatile   | 2017.41 | 3.30602   |
| Infected Versatile   | 2017.16 | 3.13102   |
| Infected Versatile   | 2016.92 | 2.9401    |
