|   title |   [unnamed data series #0] |
|    -210 |                0.00103562  |
|    -180 |                0.00169315  |
|    -150 |                0.00103562  |
|    -120 |                0.000213699 |
|     -90 |                0.00432329  |
|     -60 |                0.00185753  |
|     -30 |                0.00744658  |
|       0 |                0.0125425   |
|      30 |                0.0192822   |
|      60 |                0.0224055   |
|      90 |                0.0353918   |
|     120 |                0.0649808   |
|     150 |                0.0715562   |
|     180 |                0.0797753   |
|     210 |                0.106899    |
|     240 |                0.109036    |
|     270 |                0.11331     |
|     300 |                0.113638    |
|     330 |                0.0866795   |
|     360 |                0.0639945   |
|     390 |                0.0483781   |
|     420 |                0.0344055   |
|     450 |                0.00629589  |
