| Category                       |         X |         Y |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      | 28.036    | 567.805   |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      | 24.0163   | 456.053   |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      | 19.9966   | 338.98    |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      | 16.0278   | 289.756   |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      | 12.059    | 200.621   |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      |  7.98847  |  94.1907  |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      |  3.96879  |  44.9667  |
| 0.2 wt%-Pt/Y_{2}GaSbO_{7}      |  0        |  -2.92683 |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     | 28.036    | 267.14    |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     | 24.0163   | 205.942   |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     | 19.9966   | 195.299   |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     | 15.9769   | 155.388   |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     | 12.0081   | 138.093   |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     |  8.03935  |  68.9135  |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     |  4.07056  |  35.6541  |
| 1.0 wt%-NiO/Y_{2}GaSbO_{7}     |  0.050882 |  -4.25721 |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} | 28.0868   | 244.523   |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} | 24.0163   | 191.308   |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} | 19.9966   | 168.692   |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} | 16.0278   | 119.468   |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} | 11.9573   | 102.173   |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} |  7.98847  |  47.6275  |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} |  4.07056  |  23.6807  |
| 1.0 wt%-RuO_{2}/Y_{2}GaSbO_{7} |  0        |  -2.92683 |
